,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
796,66.56361111111111,288.70932342062434,275.3868790763734,291.6918246916256,282.0059271759049,296.10269191077174,286.2224761396082,267.01959969621237,291.05278221892956,286.6993133064375,261.94842324441737,263.7586022330306,264.97001978791184,261.8395842848594,304.88596628000164,268.73588771044945,270.5360286835431,276.1655561925452,260.8918259174124,270.2464886919808,271.1317965682974,263.39806371240377,259.81372179066534,270.66331512697604,276.09452977513286,259.70784488588777,270.5165206668569,284.66562468626466,271.7212257078148,275.4832209738389,254.32952139671005,271.44352568286183,265.22034583220193,273.1388378521153,283.0049918159357,269.52512260847016,267.3838755251752,278.0265567336887,264.4577522940939,257.4262377457841,270.25733967762295,287.1703477669039,282.3777023047132,260.9392200250054,271.52396363690787
797,66.64694444444444,288.9097777428377,275.57367951741173,291.90831486406853,282.21398582376133,296.32738984066475,286.4281095692834,267.2129360504686,291.2221397126369,286.88840339256177,262.1218770791637,263.9528662053179,265.15443991999683,262.02955916427857,305.06471188430794,268.91944219035815,270.69139176485874,276.3574071358793,261.0657459779483,270.4430211433187,271.32342335167755,263.58037249381306,259.994188506143,270.8348364924206,276.2853262217122,259.8800332080194,270.7106573500971,284.8575004541925,271.9066037782182,275.6913134123547,254.50971343748222,271.6275017412188,265.41050226898034,273.32734964097534,283.19033175847653,269.71036674643653,267.55472837021955,278.2000256869753,264.6157622938622,257.59661597072045,270.440059197845,287.3331885634112,282.5403401291235,261.1045838462792,271.68538976181117
798,66.73305555555555,289.1105505623449,275.7606715904519,292.1250452034234,282.42223587103894,296.5522121741182,286.63397751571733,267.4064833353975,291.39156057267894,287.0777942260637,262.29550538841835,264.14732484077894,265.3390551891962,262.21976027095343,305.2435933756736,269.1031859941642,270.84683480151295,276.54957257869376,261.23984670584895,270.63966108227004,271.5152357971612,263.76288976001024,260.1748598197688,271.0065672735759,276.4764319495082,260.0523902981567,270.90499656062957,285.04937917539723,272.0921682430388,275.89953431371816,254.69010928353507,271.8117653531963,265.6008586474337,273.5160978841118,283.37578723792683,269.8958270269368,267.7257827455039,278.3735762104035,264.7738887007601,257.7671617119532,270.622917784556,287.4961786191792,282.7031341614723,261.2701514228006,271.8469087551165
799,66.81638888888888,289.31164403293974,275.9478560896824,292.342016115177,282.63067760792944,296.7771584112327,286.8400803687015,267.60024195734354,291.56104500236404,287.2674878824581,262.4693089440528,264.3419785437909,265.5238661527268,262.41018814246354,305.42261127647777,269.28711950922263,271.00235780316837,276.7420547384096,261.41412880018174,270.8364083049554,271.7072340471743,263.94561589662266,260.35573606597785,271.17850805565513,276.66784923256455,260.2249168767207,271.09953876287716,285.2412606347942,272.27792007345505,276.1078832612783,254.87070942288938,271.99631867173053,265.7914154303215,273.7050831838064,283.56135842597905,270.08150395294723,267.89703910883935,278.5472080222378,264.9321320892883,257.9378754620086,270.8059154751234,287.65931908443235,282.86608522431607,261.4359235750254,272.0085204038236
800,66.89972222222222,289.51306031573256,276.1352338112715,292.55922800531994,282.8393113248418,297.002228049917,287.04641851812494,267.79421232326035,291.7305932061852,287.45748644446013,262.6432885199743,264.5368277196436,265.7088733689132,262.60084331719247,305.6017661106776,269.47124312364616,271.15796077977296,276.9348558399904,261.5885929616469,271.033262606939,271.89941824345624,264.12855128953805,260.53681757924846,271.3506594250958,276.8595803527581,260.39761366596406,271.29428442203414,285.4331446176728,272.46386024362005,276.3163598366922,255.05151434456485,272.18116385727944,265.98217308139624,273.8943061432402,283.7470454947887,270.26739802825125,268.0684979185916,278.72092083999684,265.0904930358761,258.1087577143897,270.9890523066773,287.82261111341927,283.0291941426684,261.6019011255628,272.1702244941718
801,66.98305555555555,289.7148015791492,276.32280555336786,292.7766812803458,283.0481373124025,297.2274205858886,287.25299235397455,267.9883948407106,291.90020538981946,287.64779200198575,262.8174448921263,264.7318727745393,265.89407739718786,262.79172633432745,305.7810584038085,269.6555572263055,271.31364374156,277.127978115942,261.7632398925772,271.2302237832284,272.09178852705963,264.3116963249047,260.7181046941018,271.52302196955986,277.0516275997985,260.5704813899709,271.48923400406557,285.6250309096963,272.649989730662,276.5249636199253,255.23252453858018,272.3663030778224,266.1731320654037,274.0837673664935,283.9328486169744,270.4535097574398,268.2401596336814,278.8947143804529,265.24897211888134,258.2798089635762,271.17232831611045,287.98605586441295,283.19246174399984,261.7680848991752,272.33202081163995
802,67.06638888888888,289.9168699989317,276.5105721161001,292.9943763472517,283.25715586145543,297.452735512673,287.45980226633515,268.1827899178662,292.0698817601287,287.8384066521513,262.99177883848773,264.92711411559276,266.0794787980908,262.9828377338598,305.9604886829838,269.8400622068292,271.46940669904814,277.3214238063131,261.9380702969379,271.4272916282748,272.28434503835024,264.4950513891312,260.899597745102,271.6955962779335,277.2439932712284,260.743520774657,271.684387975708,285.81691929690174,272.8363095146838,276.7336941892512,255.4137404959531,272.55173850886007,266.3642928480828,274.2734674585455,284.1187679656181,270.63983964591114,268.4120247135843,279.06858835963214,265.40756991859064,258.4510297050243,271.3557435400783,288.1496544997109,283.3558888582379,261.93447572277836,272.49390914094613
803,67.14972222222222,290.119267758138,276.6985343015768,293.21231361353796,283.4663672630618,297.67817232160434,287.6668486453891,268.3773979635081,292.2396225251589,288.0293324992739,263.1662911390738,265.12255215083155,266.26507813326987,263.1741780565844,306.14005747689515,270.02475845560355,271.6252496630412,277.51519515869427,262.11308488032705,271.62446593597303,272.47708791700734,264.6786168688869,261.08129706685645,271.86838294032714,277.43667967242374,260.91673254776947,271.8797468044686,286.0088095657,273.02282057876323,276.9425511212518,255.59516270870023,272.73747233341464,266.55565589616555,274.46340702527493,284.3048037142646,270.8263881998709,268.5840936183309,279.2425424928148,265.566287017219,258.62242043516716,271.5392980149988,288.31340818563467,283.51947631776693,262.10107442544114,272.6558892660479
804,67.23305555555555,290.3219970471421,276.8866929138866,293.43049348720837,283.6757718085002,297.90373050182507,287.8741318814167,268.5722193870263,292.4094278941408,288.22057165487115,263.3409825759353,265.3181872891956,266.4508759654807,263.3657478441004,306.3197653158122,270.2096463637727,271.78117264462844,277.70929442821887,262.28828434997524,271.82174649966134,272.6700173020233,264.8623931511013,261.2632029940153,272.0413825480756,277.6296891165931,261.0901174388873,272.0753109586262,286.2007015028758,273.209523908953,277.15153399081726,255.77679166983722,272.92350674202976,266.74722167737707,274.6535866734596,284.4909560369221,271.01315592633205,268.7563668085064,279.4165764945347,265.7251239989101,258.79398165141424,271.7229917770526,288.47731809253025,283.6832249574283,262.2678818383858,272.8179609701422
805,67.31638888888888,290.52506006363393,277.0750487590983,293.64891637676993,283.88536978926675,298.12940954028613,288.0816523647959,268.76725459841987,292.5792980774893,288.412126237661,263.51585393315906,265.51401994053737,266.6368728585866,263.5575476388104,306.4996127315827,270.39472632323873,271.9371756551845,277.9037238775627,262.4636694147456,272.01913311212144,272.8631333317039,265.04638062296465,261.4453158612717,272.2145956937381,277.8230239247781,261.2636761794209,272.27108090723016,286.39259489558776,273.3964204942805,277.3606423711459,255.9586278733787,273.10984393277045,266.9389906604357,274.8440070107764,284.67722510806175,271.20014333311485,268.9288447452513,279.5906900785797,265.8840814497361,258.965713852152,271.90682486218293,288.6413853947679,283.84713561452054,262.4348987949877,272.9801240356655
806,67.39972222222222,290.7284590126192,277.26360264526073,293.8675826912331,284.09516149707486,298.3552089217467,288.2894104860024,268.9625040082973,292.74923328680376,288.6039983735624,263.69090599686785,265.71005051562213,266.82306937755874,263.7495779839211,306.6796002576327,270.5799987266615,272.09325870636917,278.09848577694396,262.639240785134,272.21662556557885,273.0564361436681,265.23057967192756,261.6276360033621,272.3880229710979,278.0166864258538,261.437409502612,272.46705712010146,286.58448953136826,273.58351132674835,277.56987583374445,256.1406718143383,273.2964861112233,267.13096331505295,275.03466864580156,284.863611102618,271.3873509288472,269.1015278902606,279.7648829579916,266.04315995769775,259.1376175367434,272.0907973060958,288.80561127074213,284.011209128799,262.6021261307757,273.14237824429347
807,67.48305555555555,290.93219610642,277.45235538240274,294.08649284011165,284.3051472238554,298.5811281287745,288.49740663560976,269.15796802787577,292.91923373486804,288.7961901956944,263.8661395552202,265.90627942612747,267.00946608847596,263.94183942344296,306.85972842896615,270.7654639674586,272.24942181012767,278.2935824041232,262.8149991732688,272.41422365170234,273.24992587484815,265.414990685701,261.8101637550656,272.56166497516284,278.21067895652766,261.61131814353416,272.6632400678319,286.7763851981236,273.77079740133354,277.7792339484277,256.3229239887286,273.4834354904962,267.3231401119334,275.22557218801046,285.0501141959883,271.574779222964,269.2744167057845,279.9391548450658,266.20236011272453,259.3096932055281,272.2749091442597,288.969996902872,284.17544634247594,262.76956468343167,273.3047233769414
808,67.56916666666666,291.13627356467407,277.6413077825333,294.3056472334226,284.51532726175657,298.80716664174537,288.70564120428924,269.35364706898184,293.08929963565055,288.98870384437714,264.0415553984106,266.10270708464367,267.1960635585249,264.1343325021905,307.0399977821652,270.95112243980566,272.4056649786905,278.48901604440346,262.9909452929111,272.6119271616044,273.44360266148954,265.59961405225675,261.9928994512046,272.73552230216495,278.40500386134045,261.7854028390924,272.8596302217844,286.9682816841339,273.95827971598834,277.9887162833188,256.5053848935611,273.67069429121864,267.51552152277486,275.41671824777757,285.23673456403327,271.7624287257078,269.4475116546279,280.11350545135184,266.36168250667436,259.4819413598223,272.4591604119058,289.1345434776005,284.3398481002206,262.9372152927909,273.4671592137639
809,67.6525,291.3406936143351,277.8304606596413,294.52504628168634,284.72570190314406,299.0333239388439,288.91411458280993,269.5495415440511,293.25943120430384,289.18154146713084,264.21715431866943,266.2993339046735,267.3828623559999,264.3270577657818,307.2204088553902,271.1369745386361,272.5619882245735,278.6847889906302,263.1670798594545,272.809735885841,273.63746663915106,265.78445015982675,262.1758434266443,272.90959554956055,278.59966349266597,261.9596643280232,273.0562280540931,287.160178778053,274.14595927163964,278.1983224048492,256.6880550268463,273.85826474154135,267.70810802026824,275.6081074363767,285.4234723830767,271.9502999481285,269.62081320015056,280.28793448765305,266.52112773333374,259.6543625019191,272.6435511440279,289.2992521853954,284.50441524915936,263.1050788008419,273.629685534155
810,67.73583333333333,291.545458489673,278.01981482969586,294.7446903959268,284.9362714406009,299.2595994960629,289.1228271620386,269.74565186612824,293.4296286571652,289.3747052186766,264.3929371102629,266.4961603006325,267.5698630503031,264.520015760639,307.40096218837954,271.323020659641,272.71839156057774,278.8809035431915,263.3434035899252,273.0076496144117,273.8315179427049,265.9694993969035,262.358996016293,273.0838853160303,278.79466021071084,262.13410335089475,273.2530340376631,287.35207626890895,274.33383707218934,278.4080518777584,256.8709348875939,274.04614907713676,267.9009000780975,275.7997403659808,285.61032782990554,272.1383934020831,269.79432180626725,280.4624416640264,266.6806963884178,259.8269571350881,272.82808137538257,289.4641242207483,284.6691486388754,263.27315605172646,273.79230211674803
811,67.81916666666666,291.75057043227343,278.2093711106461,294.9645799876709,285.14703616692753,299.4859927872035,289.33177933293985,269.94197844886713,293.599892211756,289.5681972609359,264.56890456949327,266.6931866878484,267.7570662119444,264.7132070339882,307.58165832244975,271.50926119926953,272.8748749997898,279.0773620100176,263.5199172029821,273.2056681367595,274.0257567063364,266.15476215224004,262.54235755510206,273.25839220147924,278.98999638351495,262.30872065010675,273.4500486461708,287.54397394610316,274.52191412451407,278.6179042650944,257.0540249758123,274.23434954119847,268.09389817094,275.991617649662,285.79730108176983,272.3267096002363,269.96803793744766,280.6370266897832,266.8403890695703,259.9997257635756,273.01275114048866,289.62916078217546,284.83404912140895,263.44144789173964,273.95500873941603
812,67.9025,291.9560316910382,278.39913032242106,295.1847154689492,285.3579963751418,299.7125032838753,289.54097148657604,270.13852170653064,293.7702220867825,289.76201976303093,264.7450574946985,266.89041348256194,267.94447241254136,264.9066321338591,307.76249780049545,271.69569655472856,273.0314385555815,279.27416670658135,263.6966214189167,273.403791241771,274.22018306354414,266.34023881484984,262.72592837806576,273.4331168070365,279.18567438695095,262.4835169698903,273.64727235406343,287.7358715994112,274.71019143846536,278.8278791282132,257.23732579250895,274.42286838444176,268.287102774466,276.18373990139156,285.98439231638275,272.51524905605993,270.1419620587162,280.8116892734882,267.0002063763634,260.1726688926046,273.197560473628,289.7943630722173,284.9991175512571,263.6099551693296,274.11780517927116
813,67.98583333333333,292.1618445221849,278.58909328693,295.4050972522955,285.56915235847896,299.93913045549635,289.7504040141072,270.3352820539908,293.9406185021349,289.9561749012844,264.9213966862525,267.0878411019261,268.13208222481944,265.1002916090854,307.9434811669895,271.8823271239827,273.1880822416098,279.471319955898,263.8735169596531,273.60201871777633,274.41479714714006,266.5259297740069,262.9097088202214,273.60805973505586,279.38169660472454,262.65849305630826,273.84470563655964,287.9277690189824,274.89867002686964,279.03797602677935,257.4208378396903,274.6117078651032,268.480514365339,276.37610773604,286.1716017119207,272.7040122838334,270.31609463565235,280.9864291229602,267.160148910298,260.3457870283747,273.3825094088449,289.95973229743856,285.1643547853741,263.7786787350981,274.2806912126651
814,68.06916666666666,292.3680111892472,278.7792608280622,295.6257257507468,285.78050441039164,300.16587376929294,289.9600773067912,270.5322599067287,294.1110816788881,290.15066485921955,265.09792294656506,267.28546996400644,268.31989622261176,265.2941860093047,308.12460896798274,272.06915330575475,273.34480607181723,279.6688240885253,264.05060454874797,273.80035035254923,274.6095990892494,266.71183541924563,263.0936992166494,273.78322158911504,279.5780654283746,262.83364965725485,274.04234896964897,288.11966599534,275.0873509055282,279.24819451876533,257.6045616203619,274.8008702489408,268.67413342121574,276.56872176937713,286.358929447023,272.89299979864325,270.4904361343904,281.16124594527184,267.32021727480355,260.5190806780622,273.5675979799463,290.12526966842836,285.32976168317094,263.94761944179976,274.443666615189
815,68.1525,292.5745339630748,278.9696337716871,295.84660137784374,285.9920528245499,300.3927326902999,290.16999175598374,270.72945568083463,294.2816118393015,290.34549182756024,265.274637080082,267.4833004877813,268.50791498085914,265.4883158849584,308.30588175110415,272.25617549952494,273.5016100604315,279.8666814425633,264.22788491139056,273.9987859333069,274.80458902131056,266.897956140361,263.27789990247294,273.95860297401634,279.77478325727265,263.008987522456,274.2402028300921,288.31156231938087,275.2762350932172,279.458534160452,257.78849763852804,274.9903578092341,268.867960420746,276.76158261807177,286.54637570079245,273.0822121163835,270.66498702161954,281.3361394467496,267.480412075238,260.6925503498201,273.7528262205019,290.2909763998,285.4953391065158,264.11677814434273,274.60673116167334
816,68.23583333333333,292.78141512183333,279.1602129456538,296.06772454763,286.20379789484116,300.6197066813604,290.3801477531382,270.926869793008,294.4522092068187,290.540658004231,265.4515398932849,267.68133309314146,268.69613907561035,265.6826817872918,308.48730006556093,272.4433941055315,273.6584942219656,280.0648943636546,264.4053587744029,274.1973252467101,274.9997670740753,267.0842923274083,263.4623112128585,274.1342044957863,279.97185249862355,263.18450740346907,274.4382676954209,288.503457782376,275.4653236116876,279.6689945064286,257.9726463991922,275.1801728267841,269.0619958435727,276.9546908996921,286.7339406527947,273.2716497537556,270.8397477645838,281.511109332974,267.640733918888,260.86619655277804,273.93819416384383,290.45685371019124,285.6610879197337,264.2861556997884,274.769884626188
817,68.31916666666666,292.98865695100426,279.3509991797921,296.28909567465274,286.4157399153703,300.84679520312585,290.5905456898058,271.12450266055714,294.62287400606795,290.73616559435663,265.62863219469114,267.8795682008902,268.8845690840217,265.87728426835406,308.66886446213834,272.6308095247707,273.8154585712181,280.2634652049842,264.5830268662394,274.395968078863,275.1951333776086,267.27084437070346,263.64693348301535,274.3100267616757,280.169275567465,263.360210053683,274.6365440439382,288.69535217597013,275.6546174856652,279.87957510959234,258.15700840835666,275.37031758991316,269.2562401703319,277.14804723270527,286.9216244830585,273.4613132282683,271.01471883108223,281.6861553087791,267.80118341496865,261.0400197970423,274.123701843067,290.6229028222641,285.8270089896066,264.45575296735126,274.93312678204245
818,68.40527777777777,293.1962617433851,279.5419933059112,296.51071517396247,286.62787918045956,301.0739977140563,290.80118595763537,271.3223547013997,294.7936064628617,290.9320168102628,265.8059147948542,268.0780062327435,269.0732055843573,266.0721238809981,308.85057549319976,272.8184221589964,273.97250312327253,280.46239632727963,264.76088991698725,274.59471421531356,275.3906880612888,267.45761266082286,263.83176704819596,274.4860703801597,280.36705488666763,263.53609622831834,274.83503235471824,288.88724529218166,275.8441177428508,280.09027552114895,258.3415841730229,275.5607943944651,269.45069388265296,277.3416522364778,287.10942737207614,273.6512030582377,271.18990068946863,281.8612770782531,267.96176117462375,261.21402059369586,274.30934929102887,290.78912496270476,285.9931031853735,264.6255708083993,275.0964574017852
819,68.48861111111111,293.4042317990896,279.73319615780076,296.732583461113,286.8402159846486,301.3013136704201,291.01206894837367,271.52042633406234,294.9644068041971,291.1282138714756,265.98338850636327,268.27664761132974,269.2620491559892,266.26720117888095,309.0324337126866,273.00623241072026,274.129627893498,280.66169009881065,264.9389486583662,274.79356344105315,275.5864312538075,267.64459758860335,264.0168122436956,274.66233596093764,280.5651928869354,263.71216668442713,275.03373310760594,289.0791369234031,276.03382541391994,280.3010952906123,258.5263742011912,275.7516055438052,269.6453574631582,277.5355065312754,287.2973495008026,273.84131976278724,271.3652938086518,282.0364743447381,268.12246781092557,261.38819945479827,274.49513654034956,290.955521362224,286.1593713787304,264.7956100864535,275.2598762572046
820,68.57194444444444,293.61256942554706,279.9246085712304,296.9547009521615,287.05275062269436,301.52874252629397,291.2231950538651,271.71871797768085,295.1352752582555,291.3247590047217,266.16105414384356,268.4754927601901,269.4511003793969,266.46251671646326,309.2144396761186,273.194240683212,274.28683289754883,280.8613488953897,265.1172038237286,274.9925155405166,275.7823630831695,267.8317995451421,264.20206940485275,274.83882411493346,280.76369200680494,263.888422180893,275.2326467832176,289.2710268624006,276.2237415325231,280.51203396580445,258.7113790018608,275.9427533488202,269.8402313954632,277.729610738263,287.48539105065623,274.0316638618479,271.54089865809533,282.2117468108298,268.28330393887506,261.5625568933859,274.6810636234119,291.12209325555665,286.32581444383015,264.9658716671883,275.4233831193282
821,68.65527777777777,293.82127693750294,280.11623138394987,297.1770680636685,287.2654833895714,301.7562837335629,291.434564666052,271.91723005200015,295.30621205440275,291.5216544439286,266.33891252395614,268.6745421037781,269.6403598361679,266.6580710490096,309.3965939405935,273.382447380499,274.44411815136465,281.0613751003715,265.2956561480595,275.1915702975825,275.9784836766929,268.0192189217969,264.38753886704876,275.0155354542951,280.9625546926459,264.064863478431,275.43177386294064,289.46291490231437,276.4138671352855,280.7230910928557,258.89659908503006,276.1342401279183,270.0353161641766,277.9239654795045,287.6735522035185,274.22223587615775,271.71671570781774,282.387094178378,268.44427017540164,261.7370934234717,274.8671305723612,291.28884188146196,286.4924332572827,265.1363564184314,275.5869777584229
822,68.73861111111111,294.03035665701873,280.3080654356887,297.3996852126978,287.4784145804715,301.98393674192045,291.6461781769742,272.1159629773742,295.47721742318924,291.7189024302238,266.5169644653979,268.8737960674599,269.82982810899733,266.85386473258853,309.5788970647871,273.57085290736666,274.60148367117046,281.26177110465323,265.4743063679763,275.3907274955727,276.1747931610091,268.2068561101862,264.57322096570806,275.192470592395,281.1617833986611,264.2414913395879,275.6311148289334,289.6548008366582,276.60420326180736,280.93426621620483,259.08203496169625,276.32606820702904,270.23061225490034,278.1185713779632,287.8618331417339,274.41303632726255,271.8927454283925,282.5625161484862,268.60536713936347,261.91180956004524,275.05333741910556,291.45576848272356,286.6592286981549,265.3070652101636,275.7506599439952
823,68.82194444444444,294.23981091347196,280.5001115681569,297.6225528168166,287.691544490804,302.21170099886854,291.8580359787696,272.3149171747661,295.6482915963496,291.9165052119359,266.6952107889017,269.0732550775143,270.0195057816881,267.04989832407233,309.7613496089534,273.75945766935797,274.75892947347654,281.46253930667467,265.65315522172943,275.5899869172529,276.37129166206284,268.39471150218856,264.759116036298,275.36963014382974,281.3613805868862,264.41830652874205,275.83067016412554,289.84668445932,276.79475095466364,281.1455588785986,259.26768714385565,276.5182399196035,270.4261201542293,278.3134290575016,288.05023404811016,274.6040657375151,272.06898829094797,282.738012421512,268.76659545154706,262.0867058190729,275.23968419531553,291.62287430614924,286.8262016479706,265.47799891451916,275.9144294447908
824,68.90527777777777,294.44964204355574,280.6923706250442,297.84567129409544,287.90487341619547,302.43957594971744,292.07013846367363,272.5140930657481,295.8194348068031,292.1144650445939,266.8736523172362,269.27291956113265,270.2093934391509,267.24617238113717,309.9439521349246,273.94826207277396,274.91645557507854,281.6636821124178,265.83220344920153,275.789348344832,276.56797930511203,268.58278548994326,264.94522441432906,275.5470147244204,281.5613487271901,264.5953098121031,276.0304403522177,290.0385655645612,276.98551125940435,281.3569686210921,259.45355614450347,276.71075760661415,270.62184034975166,278.50853914288126,288.23875510591824,274.7953246300758,272.2454447671672,282.9135826970666,268.9279557346677,262.2617827174975,275.4261709324245,291.7901606025712,286.9933529907105,265.6491584057855,276.078286028795
825,68.98861111111111,294.6598523912796,280.8848434520204,298.0690410631081,288.11840165249,302.66756103758576,292.2824860240196,272.7134910725016,295.99064728865324,292.31278419092723,267.05228987520604,269.47278994641874,270.39949166740416,267.4426874622632,310.1267052061108,274.13726652467346,275.07406199305734,281.8652019354072,266.01145179190803,275.98881155996264,276.76485621472784,268.7710784658499,265.1315464353547,275.72462495121226,281.7616902972743,264.7725019577124,276.23042587768157,290.2304439470175,277.1764852245541,281.5684949830487,259.63964247763386,276.9036236165549,270.8177733300488,278.703902259763,288.42739649889205,274.9868135289123,272.42211532928854,283.0892266740153,269.0894486133692,262.4370407732388,275.6127976616284,291.9576286268459,287.1606836128124,265.8205445604032,276.24222946323243
826,69.07194444444444,294.8704443079689,281.07753089673565,298.2926625429319,288.33212949574886,302.8956557034007,292.4950790522386,272.91311161781687,296.161929277188,292.51146492086616,267.23112428965175,269.672866662389,270.589801053574,267.63944412673425,310.3096093875004,274.32647143287306,275.2317487447792,282.0671011967098,266.19090099299706,276.1883763437411,276.9619225147949,268.95959082256877,265.3180824349713,275.902461442475,281.9624077826737,264.94988373544294,276.43062722576013,290.422319401698,277.36767390161253,281.78013750214006,259.82594665824007,277.09684030544133,271.01391958469503,278.89951903470694,288.61615841122864,275.1785329587998,272.59900045010477,283.26494405047714,269.2510747142239,262.61248050519293,275.7995644138857,292.1252796378542,287.32819440317115,265.9921582569663,276.40625951456707
827,69.15527777777777,295.08142015226485,281.27043380881986,298.51653615314734,288.54605724225115,303.1238593858975,292.70791794085943,273.11295512509355,296.3332810088799,292.7105095115412,267.41015638944964,269.8731501389725,270.7803221858944,267.83644293463817,310.49266524565996,274.5158772059473,275.38951584789584,282.269382324935,266.37055179724916,276.3880424767069,277.15917832851073,269.1483229530205,265.50483274881833,276.08052481770244,282.163503676756,265.1274559169991,276.63104488246734,290.6141917239859,277.5590783450541,281.99189571434596,260.01246920231426,277.29041003681004,271.21027960425795,279.0953900951722,288.80504102758846,275.3704834453205,272.77610060296377,283.440734523825,269.4128346657327,262.78810243323295,275.9864712199176,292.29311489850124,287.4958862531383,266.164000376222,276.5703759485025
828,69.24138888888889,295.2927822901248,281.4635530398831,298.7406623138383,288.760185188493,303.3521715216202,292.9210030825086,273.31302201834035,296.50470272138585,292.90992024728376,267.58938700551204,270.07364080701086,270.971055653707,268.0336844468666,310.67587334873394,274.7054842532284,275.547363320344,282.4720477562347,266.5504049510776,276.5878097388435,277.3566237783867,269.3372752503862,265.69179771257825,276.2588156976128,282.3649804807219,265.3052192759169,276.8316793345882,290.80606070963825,277.75069961232816,282.20376915395457,260.19921062684756,277.4843351817194,271.4068538802984,279.29151606951723,288.9940445330947,275.5626655148643,272.95341626176844,283.6165977906858,269.5747290983253,262.9639070782085,276.17351811020797,292.46113567571626,287.66376005652256,266.33607180107083,276.7345785299815
829,69.32472222222222,295.50453309482197,281.6568894435155,298.96504144559196,288.974513631188,303.580591544921,293.13433486991056,273.5133127221749,296.6761946535471,293.1096994196256,267.76881697078716,270.2743390982581,271.1620020474613,268.231169225115,310.8592342664451,274.8952929848067,275.70529118034585,282.6750999343032,266.73046120252826,276.78767790957744,277.55425898624685,269.5264481081074,265.8789776619766,276.4373347041488,282.56684070360524,265.4831745875639,277.03253106967907,290.9979261547858,277.9425387638589,282.4157573535621,260.38617144983016,277.6786181187491,271.60364290537007,279.48789758699957,289.1831691133341,275.7550796946284,273.13094790097637,283.79253354694004,269.7367586443596,263.1398949619457,276.3607051150032,292.6293432404532,287.83181670958965,266.5083734165664,276.8988670231863
830,69.40805555555555,295.71667494694543,281.8504438752873,299.189673969499,289.1890428672673,303.8091188879604,293.34791369588737,273.7138276618241,296.84775704538936,293.30984932729916,267.94844712025895,270.47524544538095,271.35316195871445,268.42889783188286,311.0427485700943,275.08530381153,275.8632994464091,282.8785413103772,266.91072130127964,276.9876467677791,277.752084073229,269.71584191988626,266.06637293278175,276.61608246047706,282.7690868622726,265.66132262913914,277.2336005760671,291.18978785593333,278.1345968630454,282.6278598440734,260.57335219025106,277.8732612340003,271.8006471730202,279.68453527777604,289.37241495435615,275.94772651261735,273.30869599560015,283.9685414877224,269.89892393812244,263.3160666072476,276.5480322643124,292.7977388676899,288.0000571110621,266.6809061099157,277.06324119153874
831,69.49138888888889,295.9292102344006,282.0442171927487,299.4145603071531,289.4037731938793,304.0377529807075,293.5617399533589,273.914567263124,297.0193901381229,293.5103722762373,268.1282782909474,270.67636028195875,271.54453598013134,268.6268708304733,311.2264168325606,275.2755171450043,276.0213881373264,283.0823743432358,267.0911859986428,277.1877160917624,277.9500991597839,269.9054570796853,266.25398386080525,276.7950595909889,282.9717214814238,265.8396641796734,277.4348883428508,291.3816456099592,278.3268749762615,282.840076154701,260.7607533680984,278.06826692109564,271.99786717778886,279.8814297729026,289.56178224267387,276.14060649764286,273.48666102120717,284.14462130742123,270.061225615829,263.4924225378938,276.73549958790727,292.96632383642884,288.16848216211946,266.85367077047914,277.22770079769987
