,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
826,69.07194444444444,-2.4675777961090555,0.19384200600821155,0.6695468290537908,0.6027591930474627,0.6338317859694105,0.5614680758776778,0.49433066069851617,0.36386690054432,-2.5038709137471864,0.303570168216563,0.4404880012714485,0.44915905086224905,0.7339778172132561,0.5196926845132593,0.45365987292528975,0.31833808256619245,-2.4767637943695053,0.3144903351499888,0.16625611764092388,0.7281098396037258,0.655828478316191,0.5767141992373691,0.5108891309669134,-2.541499182196472,0.34903936974839317,0.5470001335725039,0.6757322471779346,0.6529259593195059,-0.07756699255354342,0.5069192370825065,-2.501649763493826,0.47194429372936686,0.6896733827528255,0.5398774333030085,0.6569215894165884,0.5149016000840263,0.35529923440371125,0.20784432245362994,0.36351484740227735,0.537655733692419,0.3184365809895637,0.4593692089731476,0.37173147682949825,0.30416199329387683
827,69.15527777777777,-2.44820735572728,0.1995583631240573,0.6653556214841152,0.6049005738621295,0.6247410972902885,0.5719112893771527,0.5051545691762906,0.36572538570602836,-2.483170770075538,0.3045506020843628,0.4404631449242842,0.4466825576854793,0.7402417900949456,0.5360536597631056,0.44691200113432716,0.3208093045467375,-2.4643069567190103,0.32126279039715444,0.17426351207672758,0.7149360058534101,0.6607653574389176,0.5764361337660758,0.514074706689849,-2.508265589497717,0.35108203760205914,0.5468400456278261,0.6832796194066477,0.6583195790323828,-0.07221901213583046,0.5070521596098898,-2.4780891725663023,0.4704400859523635,0.712464162532561,0.5372359402040238,0.655431928657347,0.5142597062124443,0.36137682151241723,0.2068858318866903,0.36372989983226356,0.5346157718877804,0.29896189376657434,0.4638750604708016,0.36591185924067693,0.2989131570495336
828,69.24138888888889,-2.422222786791925,0.20425862113993057,0.661912021133534,0.6064418805757534,0.6333419015846444,0.5709084359939587,0.4997552403410632,0.36231388570145845,-2.4596363781650146,0.3075327234112591,0.442831217636245,0.4469939084810013,0.7388632554961305,0.5330625100461446,0.4399629809872919,0.3144001364909911,-2.4436339884808147,0.3156330994830321,0.16736972520535606,0.7119726686179568,0.6652822391485982,0.5711435817501475,0.5110329607607373,-2.48581247071424,0.35293372438097764,0.5466633254669359,0.7032301872696873,0.6632965942518969,-0.05798631603459321,0.5025663562798784,-2.457083591880383,0.47472176419085665,0.7058002490957604,0.5242736023538507,0.663510864103745,0.5190024856379669,0.35338154101933117,0.19859297487862748,0.36696239417844234,0.5188357657528752,0.3119019049118951,0.4305991499309007,0.3606631535698641,0.2887781348341123
829,69.32472222222222,-2.4100264589182494,0.20814192745573346,0.6378156076664927,0.6013828165833891,0.6376347634044415,0.5666591230526323,0.49573224987962916,0.3568321622815137,-2.4364700259471648,0.31611570026703123,0.4449917881094742,0.4498925133532574,0.7392416521232258,0.5285186664287215,0.42401240277294155,0.3103105603194001,-2.4247473295779933,0.31560051517806664,0.16957497732180887,0.7204197057296788,0.654778730133871,0.5770362074856186,0.500363271849189,-2.4577423309632738,0.3523936556333762,0.5444694859191879,0.7423841548231419,0.6636559460412901,-0.06126843769205303,0.5160613096018345,-2.427035396255061,0.4715888363875407,0.7200810136344247,0.5375902343975187,0.6465578689623103,0.5131294641803775,0.3485136966707135,0.19536512003561868,0.3668118091028735,0.5151156849225685,0.3384553454839515,0.4123405823162889,0.3549844758399609,0.28975716208503244
830,69.40805555555555,-2.3816207490374826,0.2138074274913084,0.6376659602441012,0.6055230850626905,0.6382202494932512,0.5629629577799464,0.49388517286967365,0.352679976012675,-2.4120740085540984,0.3196986986855699,0.4541444241335486,0.45057778129893644,0.7355764178787866,0.5314215583990591,0.41245985602219315,0.3079405576670933,-2.396249427476056,0.31636428862009003,0.16267948927754367,0.7086769957076136,0.6576544368228971,0.5773136752255137,0.4944650174005092,-2.4396576831950525,0.3554610550759366,0.544858039042835,0.7443417257492548,0.644396572488945,-0.0592649088586874,0.5087365010861422,-2.403146968030771,0.4716408094919594,0.7101058264413651,0.532985650516915,0.6389724156322008,0.5056401671045669,0.35017359295895734,0.19240163403526522,0.3686776222909473,0.46885549926909675,0.33802094251686,0.4072984601328417,0.35287493992060315,0.2906504750003019
831,69.49138888888889,-2.3586080413968205,0.22325426468643977,0.6272626575241272,0.6102623889739132,0.6330989287862561,0.5590195473049064,0.497413583779771,0.34645708627698757,-2.389250628318504,0.32208088266487256,0.4604886925854779,0.44884912020697665,0.7380669898615009,0.540770613867258,0.408304929508124,0.30229010988388033,-2.3739427371829516,0.3177236693143245,0.15608348248047865,0.7051444177575205,0.6529089653833601,0.571175649179847,0.48133757363569385,-2.4125610481928144,0.34813514459379113,0.5452284961250207,0.7349031033564282,0.6397174087083841,-0.046175259593219754,0.5049914112442045,-2.3814206970693905,0.4676771894605118,0.7038740569102011,0.5356596644307919,0.6351539757052083,0.5035341191205359,0.34176153512258667,0.1901018816265871,0.35755931045139255,0.4676551789020629,0.3419974190204236,0.37467188342946567,0.35033365752816326,0.29665831053851843
832,69.57472222222222,-2.336390727559443,0.2208815805008545,0.6238052776610007,0.6024004310599107,0.6174713724102464,0.5566284986587531,0.49591705646938955,0.34696325127206884,-2.354802194773637,0.32326141416705,0.465224159429708,0.45050593685855883,0.7395128043661953,0.5285652591652996,0.40094721124597177,0.2991591980342547,-2.3458297212490686,0.3138779051333792,0.17098717889499346,0.7064218517718858,0.646941921722465,0.5646217935156275,0.4803803155514272,-2.385254954572792,0.3442151442405224,0.5427803676817854,0.749468490579218,0.6326173868382694,-0.060999018262621475,0.49722551958844724,-2.3522589807542387,0.47689748125644726,0.6907850735353607,0.525012089394762,0.6269020199657577,0.49861084438339365,0.34047782914625935,0.1768652256300281,0.36645634931626975,0.4783146941684389,0.35778349398013615,0.3852599497980978,0.34955973822575903,0.295380906418862
833,69.65805555555555,-2.3129712064044927,0.22928851441422476,0.6254933983058109,0.6051369138461395,0.634938153683624,0.558589418774964,0.498795164188891,0.3461982280111062,-2.3199310246533242,0.30983945311832134,0.46395038971811764,0.45694763692711343,0.740513296883829,0.5332049190470405,0.39978628849313386,0.2987478028973861,-2.321512849767239,0.3200262423172525,0.14839080104192737,0.7021091783299185,0.6419529114869407,0.5618517723568501,0.47699261692008416,-2.363741938784222,0.3361002722381624,0.5441131634580625,0.7770380899783347,0.5948954360423978,-0.09333571154211234,0.5014383046323154,-2.3232642239900803,0.47650118884986525,0.7098382439120765,0.5144427382013007,0.6276160183909066,0.4966698664933595,0.34092278176076085,0.17209102693745124,0.36176821364098005,0.4904340156525642,0.39157788235718544,0.3818617543737085,0.355352289423244,0.2958185011211033
834,69.74138888888889,-2.283351884127087,0.22627420392616393,0.6147265966063062,0.5978715396406531,0.6230998481163983,0.5595019144892494,0.49704747957952444,0.342561772322859,-2.284439441891957,0.30881415740901946,0.46846694759002017,0.4603736249783182,0.740867902101503,0.541289016688218,0.4004217477491715,0.29685590496712844,-2.2911946003727324,0.3227679254733359,0.1694945719985802,0.7038062786975511,0.6379415400630385,0.5566652497845037,0.47357385028973176,-2.345224545109341,0.3345897449771962,0.5426263924276776,0.7690121037406483,0.586950482509709,-0.08278486441516215,0.48862924389027723,-2.3020388392031244,0.4722878152177209,0.6994329347363892,0.5151514231797464,0.6214954401503464,0.48691070849576,0.33349670044301194,0.17377864451214278,0.36089437720425366,0.45741311417614605,0.4013792950884401,0.40907638983429734,0.35851041637721026,0.30017133388560024
835,69.82472222222222,-2.2601351742383162,0.23303778455622598,0.6117044492068955,0.600604010534104,0.6025570334101878,0.5649655925395579,0.4968735746734351,0.3412536388516544,-2.247929777624504,0.31138468289358334,0.46097339627215966,0.4567833044700987,0.7465760539024473,0.5360169736864491,0.3986531747558046,0.29928348445201425,-2.252877458243262,0.31830219757640427,0.16909871539871263,0.7153130348274417,0.6395074125765312,0.5598618898365665,0.4717233869841261,-2.318705325663382,0.3422827770165588,0.5429195627933513,0.7647907336791822,0.5819814494542812,-0.1181460001734903,0.4809978138778181,-2.274385246341022,0.4742568623438178,0.6981685118051492,0.519937956196296,0.6231397536064027,0.4889328928810298,0.3271998934160648,0.17992743538880673,0.3544343128081582,0.4860519607982575,0.4259864390864645,0.4259029464008964,0.3528332221909891,0.2996396447132981
836,69.90805555555555,-2.2257234975652396,0.24117838984391265,0.6090265322486508,0.6065340283997502,0.5839102894582239,0.5681800595660688,0.49847302089365464,0.34187358105738963,-2.2232043701864974,0.3205501833905622,0.4648692980787197,0.455976077752625,0.7440371853660349,0.5551882100612289,0.3870801544969128,0.29623052127525956,-2.2191639160989722,0.3190282999686237,0.16500345543254558,0.7066293293589727,0.6350501338927141,0.5666413565080071,0.4666405971027138,-2.2881868403945855,0.3429785810836335,0.5373921819867002,0.7841741812331204,0.5757872571153315,-0.13921864041706195,0.4783434901114456,-2.250105872872864,0.47040783121881147,0.6928443400160149,0.5476021486540092,0.6305484263140331,0.49173594158471456,0.32723266964909714,0.17753675467357014,0.35718749227809754,0.4609505268153452,0.43939801723951105,0.43154051183756703,0.34971980781464984,0.3042236743657254
837,69.99138888888889,-2.193119282250894,0.24809515134866625,0.5918924213692995,0.6012612948934432,0.5913601983453403,0.5653449221112001,0.4940453890541094,0.34622135121553077,-2.1982655651140455,0.3211098106826181,0.4591542144113131,0.4621513460683124,0.745850728767773,0.5770021442539297,0.3767022711985384,0.29529699507475915,-2.182256474202453,0.32834547235954825,0.16920901684675901,0.7141550456182493,0.6347693086164063,0.569803313750784,0.4647248495206322,-2.2496716570841846,0.34727636807426043,0.5426437566682303,0.8053626474677982,0.5847668227572138,-0.18220230505408985,0.47126574710868885,-2.21640315378919,0.4743402218402101,0.7166597833674502,0.5227438114928109,0.6339209250208286,0.4821193759874698,0.33079533885742524,0.1674059555439844,0.3683533864628098,0.4791087837612167,0.4740127284115185,0.40858817145140425,0.3513692720450029,0.3047236643650042
838,70.0775,-2.161324963754283,0.2501871986498669,0.5923016917032342,0.6001855114536365,0.5809073443479891,0.565459786619604,0.4953902493596193,0.3440967004171177,-2.164515715143823,0.33266271451652174,0.4638277057589911,0.45530850955182667,0.7502161155793032,0.575858193127803,0.3767191083288821,0.3012828852030895,-2.1425576403587363,0.32905295282612224,0.16011562494449244,0.7138900676181013,0.6308645410919506,0.5681474254738506,0.46097551188870917,-2.2209623513464174,0.3579753470527247,0.5426737927273446,0.8153563330747091,0.5549190606694232,-0.19629651230103984,0.4627640583880973,-2.176879531601981,0.47205353321237303,0.7238142049587266,0.5203627551894849,0.6430567156670124,0.48888271691505547,0.3322882115024912,0.15973438924901687,0.37773146523436796,0.44472670340705345,0.4922292674421196,0.4074450080925297,0.3503807115255943,0.3033398569938397
839,70.16083333333333,-2.1195429848503897,0.2624536593468452,0.5932539178815048,0.6071063793013869,0.5867523139342252,0.559724259438165,0.5029071714058919,0.34289937856875846,-2.126357180213078,0.3424080426031547,0.45128933169823393,0.45404696723007953,0.7461327764684051,0.5933557719679805,0.3745302485983052,0.3033881707275099,-2.102669929915293,0.3313499778126779,0.17312350558534867,0.722234280058086,0.6351354354032093,0.5626733555431459,0.459191950633462,-2.17926150662852,0.36767472525176903,0.5500817952823395,0.8423554383715033,0.5700428821665946,-0.2201007786826225,0.45403789646923864,-2.1317374563446614,0.4781472633465099,0.7493069669899257,0.5420587897576784,0.6387552633854423,0.48962548463834404,0.33371159879187295,0.16532140510905763,0.3833211974881815,0.45100425776139896,0.49444632514663384,0.4027101021541026,0.35155322074671336,0.31307249529552517
840,70.24416666666666,-2.08297579563016,0.2716936590588683,0.5909486740318188,0.6130235994403463,0.586495695763717,0.5683379468160039,0.498395724179529,0.3406291343926291,-2.0809923274596236,0.3399449406175073,0.4607386508929582,0.45436611702222957,0.7488001412989945,0.5992942944814711,0.3809352739593339,0.3042128304299569,-2.0677958657620286,0.3416357821309386,0.19503288518538997,0.7283875683244808,0.6435815953735673,0.5627807677816028,0.4553735309571,-2.1409717142107283,0.3737737080725787,0.5534672686804055,0.868560163301985,0.5665371955884974,-0.22941461903179894,0.4528867328727072,-2.087779385572097,0.4870209092606861,0.7675374307619354,0.5426317247478969,0.641416032501609,0.4947471988733159,0.3406658126792784,0.1681663505159206,0.385522051142992,0.4835414190701669,0.5094625883160693,0.41778253157230805,0.34508589204538387,0.3103218230739419
841,70.3275,-2.043625853500516,0.282506321425151,0.5861855337785518,0.616136872656771,0.5843380806877378,0.5791004549044787,0.507855476058023,0.33248571542647776,-2.037823531221849,0.34707255219868205,0.466575221094516,0.4564653557396806,0.7546176391311201,0.6246731727971603,0.3785337656066485,0.30135684280705155,-2.019537978331292,0.3497095989600122,0.2058439907171388,0.7321498184902882,0.6458026245659355,0.5750693259691442,0.45291961683752174,-2.1040955732062794,0.37947149908479666,0.5546297164976244,0.880570707436116,0.5532009063000465,-0.22303754648977853,0.4511100381201116,-2.0464077843606012,0.49727396697981663,0.7771049566764515,0.5390813692475158,0.6428384865336365,0.5016473787810615,0.3331511658645455,0.17106857093283723,0.39253349314088015,0.5187381598166427,0.5690767397171252,0.4006613718263671,0.34577781560537046,0.31108808489355694
842,70.41083333333333,-2.005895623184356,0.28629076810484444,0.5837640702427327,0.6254458995195151,0.6160800617491766,0.5812113897571787,0.5100859948097591,0.3284688680236224,-1.9904531730387078,0.35019001894989044,0.4733985991416906,0.4579440790860857,0.7485846982209716,0.6298918174658177,0.38332530397709424,0.3106201860700911,-1.9734988055978748,0.35757065984640024,0.2229570497095748,0.7325209173152357,0.6553981262827447,0.5759386938426823,0.44502957102831897,-2.064835690561414,0.3737673000265135,0.5613686415389788,0.9015872699700153,0.5530329166912906,-0.2547690725060196,0.44210728173408353,-2.0066251253079277,0.5029059315356672,0.7964089042359781,0.5414075318807656,0.6474220881922783,0.5005255429677775,0.33716797179364666,0.1694274098944611,0.39355498944725903,0.5273944527214769,0.5826874580921882,0.39234569593852625,0.34222807945717637,0.30937152607942675
843,70.49416666666666,-1.9611875767205436,0.29864611877704883,0.5892838560420526,0.615750380380031,0.6049222341825232,0.5766703573299324,0.5062868475940102,0.32857833735295294,-1.9434836416497285,0.35209648043845265,0.47120834096070063,0.45860168165734394,0.7449007460208736,0.6193496374600869,0.38290946874967513,0.30400283814505874,-1.9328808930790036,0.362818194703989,0.23257229024814285,0.7401007522457768,0.6587677035659486,0.5717885350961214,0.44310275505876984,-2.024394681055366,0.3732603108042689,0.5650835458383352,0.9204100497259584,0.545632126177418,-0.2860087068382271,0.441677932238275,-1.9658338885332725,0.5043162969668568,0.8152486320438261,0.531010020808736,0.6423662993809276,0.4971812094847721,0.3319165446586805,0.15824220900686825,0.40158600505087727,0.5223102707426847,0.5892934181593368,0.3766345744740661,0.3454357694780418,0.3003723927171945
844,70.5775,-1.9183041934639187,0.30297149114080424,0.5779444632908647,0.6166500153723737,0.5926651954138841,0.5770769634807997,0.5026576009609458,0.3260138673989247,-1.9001173329950078,0.3533910741958015,0.4772040015651995,0.45263755694160035,0.7433652091792851,0.5958460401744906,0.38068583884555657,0.30550477667261583,-1.9032867938343476,0.3616514318140539,0.22328994097474414,0.747089211415084,0.6489109591970224,0.5720185133803576,0.44253852923384396,-1.9819751673003765,0.37454972949305887,0.5675739306584632,0.9456392451523711,0.5409974311987595,-0.3051559575523576,0.4350214571573632,-1.9286365616772772,0.5079045563188533,0.8230234978041125,0.5362886437293888,0.6344705811956046,0.49681389582846214,0.32399719939788146,0.16391230794755574,0.39782600396381984,0.5096855870756541,0.5938932906123345,0.3635270755412992,0.3441999693919484,0.3020909316530874
845,70.66083333333333,-1.8754479600852914,0.31066600091509156,0.5727454636001803,0.6175445044131973,0.5745095450609741,0.5702308139700771,0.49799782085162386,0.3173752009615686,-1.8571566502152121,0.3512729357174793,0.4839851350562704,0.45205109731924803,0.7359775135408029,0.6231804314254332,0.3782539924280649,0.2977259790081063,-1.8599190684660143,0.36686959782526196,0.23751023108774494,0.7636861836430602,0.6434274956969681,0.5714282923032734,0.4425362526342048,-1.937779779741681,0.3748347523363247,0.5648392964910209,0.9516750543238438,0.5585277252207812,-0.3114103310226134,0.4325373230170394,-1.880835639902028,0.49927020164398034,0.8263328583217657,0.535443207877539,0.6317343939249658,0.49922311894037286,0.3216102516956152,0.16763704446544056,0.4060744492215051,0.5041203751531383,0.6098857421206394,0.3686222647915681,0.3375197607696173,0.30232739049392493
846,70.74416666666666,-1.8230213705714458,0.3223287618388384,0.5838864280776694,0.6148335472017564,0.5558558849331162,0.5751315144602953,0.5053070725979953,0.3074620796564813,-1.812004003651579,0.34494119846313753,0.4857512946224366,0.4498416940629269,0.7381370841461581,0.6295522154511939,0.3776135069026883,0.2904664222215546,-1.8207802851185524,0.3654719177536665,0.2566333903419642,0.7572915584363293,0.6395169153263043,0.5798175354297458,0.44169528311620365,-1.8842111566575155,0.3839145737459625,0.5614791430565623,0.9643176749411148,0.57582189873409,-0.32817133193144665,0.4300249953440173,-1.841433625891053,0.5084127240014137,0.8317760695025215,0.5644735200248667,0.6383571970503024,0.49260839520713695,0.3075560179823798,0.17781575438086222,0.41253080288268595,0.4690146086452591,0.6216694353293956,0.3809192054192468,0.32999422302850284,0.2924820176071121
847,70.8275,-1.7758269262251394,0.3297588856709138,0.6109669273276679,0.6173168432199034,0.5387048190312426,0.5743786705162226,0.5029849209229028,0.3130742439148282,-1.7696618108459123,0.33999499385653953,0.49250203253965164,0.45460873733752205,0.73684334523222,0.6601607949119324,0.36816395891707077,0.2833260830976655,-1.7750730194789504,0.37105761498271383,0.27485964904868787,0.7555052259882403,0.6369788200850746,0.581585906281642,0.4440149773118794,-1.8448719441591215,0.3891883863023178,0.5702929693045354,0.9441673043310848,0.5782788392544308,-0.3418384632695589,0.4306839386660338,-1.7936330298493202,0.516531613457175,0.8379524863529203,0.5633793864799144,0.6443384492455324,0.49476924046049564,0.29423481543479957,0.1808477715855774,0.414194526029456,0.45476826145950666,0.6450430288594389,0.38421695816173984,0.3304224334328051,0.29215506212064
848,70.91361111111111,-1.7318671356650985,0.33375548219012796,0.6259865314511661,0.6193940917320938,0.5434569535478938,0.5789718876048577,0.5080309299400788,0.3112114329833521,-1.7211324965405916,0.343433451285557,0.4972369001713022,0.4585516162001678,0.7376957202319931,0.6418055708896877,0.36190492436102195,0.28530493813582314,-1.723799854776638,0.3856259112632326,0.26478923807566196,0.753127077178866,0.6458128117128489,0.57773306833782,0.4446946906289686,-1.8023647961907359,0.3992553807541855,0.5670802734132809,0.9576241394468084,0.5880974313226887,-0.3386112263358988,0.4299136165118453,-1.7464363695032465,0.5278263590841421,0.8530614629803104,0.569960613088085,0.6398776083772147,0.49250516997730504,0.2948469619756337,0.1911324280427702,0.4200650787672359,0.44098130774073974,0.6590051773072916,0.395514581299482,0.3358034670934585,0.28994677392308477
849,70.99694444444444,-1.6895445148260204,0.3399176591952347,0.6191448100458186,0.6112649917853812,0.565712896867222,0.5803107710954376,0.5062446631541488,0.3068733849243592,-1.6756184926785638,0.34505569810217357,0.5031554479682128,0.4592697186002439,0.72869363177462,0.6708859428883778,0.35543597836650964,0.2844029635500964,-1.67856338178348,0.39497602671344584,0.27282238884708965,0.7523570035750036,0.6438184916887142,0.5730586850341282,0.44813377725088976,-1.7490923745295988,0.3995147460188161,0.5678405527900333,0.9798883768674969,0.5928765565048855,-0.3372891207376657,0.4337134914112276,-1.69564617010069,0.5276964489620442,0.8655023525928511,0.5816170052316418,0.6469741315045351,0.5002156984795235,0.2929927762737747,0.20166905378704242,0.42014192022478913,0.48625372187118154,0.6777545312451677,0.40501113065594524,0.3389363969681397,0.27825740366361695
850,71.08027777777778,-1.643061586958579,0.34504452250493056,0.629841332205938,0.6179292422094207,0.5838732595649885,0.5933949262594322,0.5128256834606313,0.30645983661572873,-1.6327222384033462,0.3494608596224815,0.5068572254686372,0.4577624313793782,0.7372365016853757,0.6678013088337951,0.3597566953076613,0.28842013526923205,-1.6325661988137847,0.4017071798189649,0.27655933334363486,0.7615948974301759,0.6447954612312832,0.5717624197634037,0.453531590136758,-1.6974573487859488,0.40156566918190595,0.574973304070922,0.9861602127985158,0.5898150933921852,-0.33167164439030367,0.4300830248949794,-1.6432649644109492,0.5317413701774611,0.8652745074995081,0.5669483678297181,0.6430274748793161,0.5003003401342195,0.29727257774424276,0.19725697692441643,0.41882450855420733,0.4579854784704264,0.6992897372209693,0.43370565959762447,0.34042029386126094,0.28388720275198875
851,71.16361111111111,-1.59522088262942,0.35213517595785115,0.6496756665224963,0.6201865416164665,0.571938654408561,0.5924239582705483,0.5137735531459359,0.30817052375090903,-1.583446180059026,0.3586480591266842,0.5039417812982683,0.45942914027144377,0.7373237509856756,0.6493510650736157,0.3568666488007704,0.2853564289366579,-1.5812109117243018,0.40041858743278586,0.27380030410242207,0.7644406516846253,0.6453433212986872,0.5576439358754779,0.4496874810213769,-1.6518623964030263,0.40000733549760176,0.5732780231209705,0.9572398430713884,0.5983119176008882,-0.31915829351751124,0.4254216774949189,-1.5984952927247726,0.5377606088238265,0.873377279110053,0.5833545053382987,0.6418370939460125,0.4975586085535744,0.286286686548193,0.19769552363233786,0.4183123009309222,0.457776552395436,0.6806094377582876,0.42699721903404936,0.34445422642397416,0.2852364233585406
852,71.24694444444444,-1.545624939721158,0.3561887214125819,0.6702473810831284,0.6170365884013702,0.5889096963569234,0.5873974722047277,0.5180878338873592,0.30100518083891703,-1.5357927711902608,0.35701641785909477,0.511808663170228,0.4566692299025609,0.7361547998930678,0.6637346063773912,0.35196541170428297,0.2790118199104835,-1.5365001339142168,0.40390946477529627,0.2731455342170378,0.7696941599653244,0.6424616725885879,0.5551028966771692,0.44220080041524124,-1.5971102026570696,0.4084389283885047,0.5683542050340958,0.9221274631437941,0.5985659017724356,-0.33274856265122743,0.4183289087438843,-1.5495397028543434,0.542553650001425,0.9006100179350671,0.5970352217502362,0.6406024433417135,0.49659001679487436,0.28363542359290916,0.20018401815967124,0.4244047535536979,0.44562691874053934,0.7103122713564032,0.41928485741778243,0.337837261154172,0.29330531841419955
853,71.33027777777778,-1.4996763034323828,0.364804258747646,0.6755560434721284,0.6034790807415849,0.5845870025606617,0.5865150730401459,0.5097680867530947,0.30136354120434194,-1.4917644725422783,0.36056505502813696,0.5050574178850737,0.45308208379109793,0.7287290678212401,0.6783513259365537,0.34665255611881085,0.27378628326350046,-1.4838364863251603,0.41317902543427654,0.29039525733752647,0.7759553165859664,0.6449501155381618,0.5513389654322902,0.4428708976045352,-1.5474034606573168,0.4008596294456662,0.5716013441331091,0.9546232680995685,0.6203759155734065,-0.349441944631648,0.41620417717573654,-1.498800750133297,0.5361199778173905,0.9113720735859381,0.5981903205952458,0.6305229768961399,0.49579407736051256,0.2767191105318078,0.19332178282670426,0.4387013216446346,0.4005365528374329,0.7251968724902899,0.4219676207444141,0.339768462396484,0.29889414161048267
854,71.41361111111111,-1.451177526277653,0.3709808858615112,0.6850012207704506,0.6001137165971684,0.5771711923619747,0.5825763656572136,0.5052138722022276,0.2972453369873421,-1.4451637520608747,0.3640930878063419,0.5120875913308006,0.45886708434766854,0.727845973380014,0.6756006153644118,0.3397276533871251,0.2662797937831817,-1.4414225974411954,0.42122648136488827,0.28114970767039527,0.7654240165469717,0.6382082503241109,0.5609518053616405,0.43489712065113456,-1.4951448713460112,0.3994686184285864,0.5660189339697133,0.9833274526487016,0.619540825695517,-0.3466379306072125,0.4144469403253536,-1.4518809974167048,0.5340590753857118,0.9274627947748634,0.5878196049398989,0.627598147631643,0.49617030219799835,0.2767380697644375,0.19150813802514605,0.4404014594491682,0.45070543025518295,0.7150618716106014,0.4370445525525682,0.3418468923422806,0.30160314739949357
855,71.49694444444444,-1.3949311680874985,0.3787176986725866,0.6931824795557079,0.5903401937107711,0.5668628872946734,0.588980954838576,0.4958247500847299,0.2954502991436477,-1.3909930848924195,0.3713996313303572,0.5144987284828321,0.45562361287513653,0.7233049343753476,0.6976818646961561,0.32739027409415933,0.26309232597167576,-1.4000611032888322,0.42545104288968694,0.28980911997861003,0.7585001555354811,0.6344356768626596,0.5629410796430143,0.4272788163926038,-1.4425371434983874,0.4028650732652203,0.5640064673245099,0.97144021112734,0.6092594958556266,-0.3519360100346106,0.408856654728638,-1.3983830150810852,0.5421704248272255,0.9400815293148452,0.5725228773876334,0.6174274077632118,0.49611820269994356,0.2720926244364761,0.1911424022181238,0.44310462023606967,0.44593352680022114,0.7159058951436923,0.4367146939239004,0.3330716110296673,0.30463259099391915
856,71.58027777777778,-1.346139796008432,0.382013791119224,0.691899385902176,0.5909582096076478,0.5662627110841716,0.5839284452691156,0.49920027964146896,0.2953781574445561,-1.3404549533838497,0.3728837987009341,0.522890373404027,0.4569510495686071,0.7133053678093382,0.6763944623888523,0.32363998806700456,0.25382385404582003,-1.3511546474370142,0.43125191869861523,0.30617372958159683,0.7577836299253646,0.633231994809556,0.5559064514111931,0.41801533044220096,-1.3973829937226885,0.40304817005196913,0.5557634362069889,0.9713617374977914,0.589330786795731,-0.3619356706787816,0.40663277592250985,-1.3441093810244011,0.550253507269626,0.9538276241196962,0.5662999400787485,0.6188102086984681,0.4986372897040722,0.26418309843973575,0.2016238919401876,0.4392102562974444,0.4416208185163475,0.750727565491599,0.42237708348309444,0.32604167634349024,0.30258272836703737
857,71.66361111111111,-1.2966059845029236,0.39406825515971955,0.6967515053807893,0.5949674615956533,0.5557712896474967,0.5916184415359456,0.4913400195042036,0.29062864047693615,-1.280351847082675,0.37694470098293764,0.5244620692446799,0.4648487735154364,0.7138466898802143,0.6807377953214477,0.3156763643749149,0.25527435193712444,-1.2979058809971322,0.44002831584900626,0.30924377235524425,0.7612743367772099,0.631396803560069,0.5528475837579523,0.41550600718887104,-1.348885146460154,0.41061708305368816,0.5606893318555372,0.9628922253485123,0.6027535562829645,-0.39343639861291113,0.4005747584449134,-1.2864626806660555,0.5603078028474563,0.9669004252040355,0.5387505946904058,0.6245460010376622,0.49952707349321573,0.26320981641215546,0.2135519217973085,0.4471178189487339,0.44516728168473146,0.7391255010320497,0.4388307573978662,0.32215614401533615,0.303453816252714
