,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
696,58.202777777777776,3.8738482800716243,-0.10147075049195746,0.3081453052112094,0.0732936621735461,0.08956422259220906,-0.06786338846794641,-0.09055018006964888,3.6439770682070893,-0.09783421627474917,0.13231052288291253,0.09066110585317749,-1.2310412345704418,0.15298105604379691,-0.021009487370982637,4.880097643050642,-0.010810439764572636,0.20003466953946086,0.049888439857664724,0.09161186806718098,-0.30718398048442097,-0.6337112531845879,-436.0606606477502,3.9736616422151094,-0.0701504373642102,0.11660770860263658,-0.7335340177051788,0.13572836991575743,0.3343793406726009,0.041652157944465466,-120.26971381226153,3.801740126957548,-0.0007048609171284963,-0.44592207698582403,-0.21032384847789112,0.1081364631524098,0.055772957973251686,-230.88436055308748,-0.13137340679885448,0.15582415209731398,-0.14028159683640817,-0.603867367238192,-0.021897373106393718,1.1415369284925239,-6.790800333362959
697,58.28611111111111,3.7895981079129144,-0.08932770101146116,0.296071102533305,0.07973012329545547,0.06383456362674497,-0.05461987772663228,-0.09011225256063728,3.5738849516619444,-0.0924552404768155,0.13866821925136708,0.1169985752100178,-1.230015599631951,0.15916545134868593,-0.007544835174258818,4.816232058725308,0.004164647399343578,0.20016787331052285,0.05380695449144106,0.0972781024984784,-0.30780315784305956,-0.642863840127226,-436.69920067242265,3.887990370703086,-0.05661163356994264,0.12569548214751028,-0.6933786723845665,0.14906503135824664,0.36410359907309225,0.04493168405671079,-122.74152314306889,3.7079766533888776,0.020948349860604926,-0.420040197760979,-0.2039323191028769,0.12141944186586379,0.08462151094551236,-230.55314165837513,-0.15446015622620357,0.18934319859590815,-0.14072323480537374,-0.5818884086445595,-0.01251397954057721,1.1458530333291574,-6.6722665040354565
698,58.36944444444444,3.6996464694260585,-0.07403784772730387,0.30756213883193406,0.08631354092669191,0.07606561269211444,-0.04582895853746826,-0.08632544106977849,3.4965113549355413,-0.08311862499117291,0.1445978960763829,0.1251129227174585,-1.2550759975357986,0.17492064289842157,-0.004333124603981271,4.723237951592938,0.014320213442592006,0.2052877057828681,0.05709958951168552,0.11452844886266922,-0.3039515584585688,-0.6505095073858218,-437.6569634484041,3.797634312574598,-0.04709966921933399,0.13514585043762456,-0.6668497004553253,0.1545664827276653,0.374803823502569,0.04054363461230289,-136.62698309532328,3.622921981836564,0.020448811107778395,-0.3946391484780344,-0.18720057912874846,0.11887117905270479,0.11220184164655839,-230.18239975070117,-0.15970186305935918,0.22621024356040167,-0.1394017655961063,-0.5681713382877952,0.00623165262422902,1.1587495617632135,-6.790028263769956
699,58.45305555555555,3.611391527104038,-0.06660072371889396,0.29781927791198803,0.09784459381807203,0.07925842914459896,-0.0376899258687279,-0.08879028163340381,3.4018544855505697,-0.06822385405826362,0.15209992143979306,0.13180487171362024,-1.2530205558090648,0.18264729258022078,-0.008974859003753576,4.665713638217631,0.019256734648493277,0.2035945529143015,0.07136694735523612,0.11496352310018215,-0.2920280858429606,-0.6604488580510373,-438.49538515737413,3.7117915398444663,-0.032414044089932606,0.1469594870118994,-0.648545576858659,0.16263347944753037,0.40308126665740773,0.03608742602370037,-151.44647601381268,3.5355742570959254,0.019796981463652965,-0.371918043312773,-0.16872786094719128,0.1282923848005026,0.13651457097876907,-229.9167636511051,-0.15949789538285095,0.2528259657872776,-0.1281167399263195,-0.5609160519955272,0.008540161919825665,1.1474269813901188,-6.736286035782696
700,58.53888888888888,3.519431435260085,-0.05301585842052259,0.3002433870796669,0.11532396485458997,0.07701407806859653,-0.022402070411854342,-0.09510731471999366,3.323112542854463,-0.05137040821716818,0.15617466495323684,0.13527514971330512,-1.1200473940287923,0.1919460662276803,-0.010670546137525603,4.588257425892389,0.02257469071845352,0.2018888021574395,0.07880963442885765,0.11598394446196728,-0.27403163919779266,-0.6702824996620735,-439.32310214466963,3.620860115763505,-0.03135425442062554,0.15373706947180554,-0.6280647710120424,0.1690667810414948,0.39433718732840656,0.034562469806564675,-168.8619840583607,3.4429316157119962,0.017193320202492143,-0.3562759906642504,-0.17271339170173758,0.1394837731351702,0.17416032420030994,-229.6734622916822,-0.13944761879830103,0.28679104780228626,-0.11766770525487527,-0.5437224434451874,0.018612190717073533,1.155285758890523,-6.725640160292555
701,58.62222222222222,3.4249643400276764,-0.04108277762136436,0.30043533714247395,0.11915234105543271,0.0663336302766327,-0.01136467858145969,-0.08867708523017728,3.235083718019396,-0.041157764305613624,0.1558224977581516,0.14152448840799658,-1.0669546238219874,0.19501763362078156,-0.01322069818958965,4.481867612639117,0.035074564771960325,0.20837084245970858,0.082628261109247,0.11839033550949131,-0.2723611134141599,-0.6780110442066623,-440.08175091928433,3.525638094818515,-0.021519792911634413,0.16027927948136214,-0.622205746809225,0.17686715113334686,0.4085728504007893,0.03796817257977389,-175.19408920382654,3.3465921859795165,0.01283828723356454,-0.33471209315479833,-0.1677563932877639,0.1472460620209636,0.20253973092513197,-229.56332471558346,-0.1395503964244229,0.3175061758604456,-0.10325420578178135,-0.5309904041640217,0.02484838522589087,1.1545263600303135,-6.486490894521033
702,58.70555555555556,3.3303883793605364,-0.05120100346547315,0.2985960024092189,0.1263304135739724,0.05901816230934674,-0.0065770325153248765,-0.09130014249672475,3.15156619404229,-0.03118539545996549,0.15784379252577868,0.16235362366586123,-1.0173403488656203,0.20806266848588995,-0.016025831764585233,4.42214248720862,0.040956843346582755,0.20864106426334672,0.09122344174303501,0.12618332211474245,-0.28381539907270437,-0.6992351081210724,-440.982168153869,3.4233235227322947,-0.011710148724518905,0.16958680276713897,-0.586566962620225,0.18463535744701176,0.41678952685420834,0.03210393606541723,-180.97597324010502,3.2501540879429447,0.0465323431011426,-0.3190254476300226,-0.15745608235248834,0.1627799733604814,0.23165342512297787,-229.43058007701558,-0.13320558889701906,0.36217203994603797,-0.09047578244819374,-0.5189198235290811,0.03644939549525419,1.1679492496606054,-6.092238412692296
703,58.78888888888888,3.2329016830326354,-0.030970054451787063,0.29732626069001566,0.1316588776977698,0.057868756435498665,-0.0022384100744027684,-0.0937770402845543,3.063758145744812,-0.020452771115229723,0.1580389234571634,0.2979632955317454,-0.9770026648866195,0.21248184849575558,-0.018686467887497147,4.37048032908061,0.04502201639797736,0.2124998595054052,0.09879579464678023,0.14216353346022748,-0.3047933824436034,-0.7177553122901078,-441.89279068473144,3.321514436463628,-0.001724807482175795,0.17166032911825999,-0.5923468712913361,0.1929721718065548,0.45718849376273807,0.025369157088793858,-138.87241777212645,3.1572154333964493,0.051875948984500035,-0.2920151451588021,-0.14821167029497712,0.1758862329946674,0.25630204511937327,-229.084857641241,-0.14321255436897862,0.3825893337726133,-0.07653197293642006,-0.5133105887672317,0.06461587541319716,1.169754891717745,-6.148482806033112
704,58.87222222222222,3.1447023726381955,-0.021389445434123897,0.2958269932962837,0.13533843284857305,0.08408650065197142,-0.001748084842812918,-0.09210833679072908,2.9610577397733655,-0.009559357005057275,0.15860826628315397,0.30375424822717895,-0.9609396596618802,0.21587585526951025,-0.026803132003655892,4.319079408463699,0.051470577299880096,0.2091476216177415,0.10554594210697907,0.13893160203897542,-0.310493945486583,-0.7255722820471091,-442.7502555118365,3.2224088642072903,0.0036367487311680796,0.1747005523863965,-0.5777439201451207,0.19667837013617487,0.4635710342948796,0.018963227578414975,-140.44520421985692,3.057574325883914,0.09166956669791931,-0.26408027103329407,-0.1336223632661405,0.18136557070280612,0.28868623359563106,-228.70938678457793,-0.13057064851028674,0.4199587547829903,-0.0642223116699149,-0.5005625849551457,0.07894848270681394,1.1485437492233066,-6.236824082772923
705,58.95555555555556,3.050388561591682,0.010141312378810205,0.29349908504075006,0.14136978258231458,0.08247248868376393,0.007094673872154056,-0.09709459464445859,2.8642631345991036,0.0022953848382588305,0.15595219826440018,0.3127272301503701,-0.958749413018258,0.22444537437267095,-0.035376353978735724,4.258137986295408,0.05950302284410927,0.2133847455270285,0.10547451038005058,0.15108816365453098,-0.2799159658509056,-0.7332866471739511,-443.83339979880606,3.1272048253940494,0.006975041369942273,0.1889081704857728,-0.5855565509804128,0.20335473246020797,0.5013384377135578,0.01928553456600164,-142.732713818298,2.9562288606989333,0.07851365869068092,-0.23001990476892675,-0.12708736216873046,0.19261872020252604,0.3244066375888507,-228.3335969944003,-0.10667922450801332,0.44308100414924884,-0.04494632981327708,-0.49127569501930296,0.0902478789422554,1.149516284284098,-6.126262168143766
706,59.03888888888888,2.957558355127809,0.02722271142343221,0.3011434242374428,0.14575363458911733,0.08702781998399406,0.014290601040039031,-0.10053638090709643,2.7655724805179216,0.006711996083787487,0.15807109819135792,0.31348299387621137,-0.98722999683257,0.2303910953171377,-0.04120666809875473,4.188654314242153,0.06071985324057127,0.2204116276547501,0.11198212969235308,0.15063385742096336,-0.27705831687537785,-0.7454990419010439,-444.73406087291903,3.020700330690664,0.02349059542724278,0.19468388539316328,-0.5905832000723219,0.2066020429031289,0.5014919993761265,0.013935460186488426,-148.575727617487,2.862777124884816,0.0586086880470724,-0.19143312010440072,-0.1218058626573487,0.19904641914979657,0.3512639084919214,-228.12411786913776,-0.1255376330663224,0.4617567867727407,-0.03950355527225564,-0.4206497997359948,0.10791472952473044,1.1314729580921576,-6.080996904380344
707,59.12222222222222,2.8588098503015376,0.03845524778127742,0.3115609027016983,0.15769070069329238,0.07915359973390357,0.025840435907212595,-0.10243426707214513,2.666183919650458,0.018291022101952936,0.15716534638428345,0.3164222961562764,-1.0329794750315995,0.2411137115611931,-0.04309461307007808,4.09162663469926,0.06652157211725271,0.22622866591719856,0.11746943424017309,0.15476932576285896,-0.2713198675883466,-0.758010104907337,-445.81067622511125,2.9234933819998847,0.041183939434831854,0.19802840314789083,-0.5832222981722273,0.21662108968954386,0.5140330207343602,0.011512381678021284,-150.50142648249667,2.774817197234585,0.0649551184863843,-0.16851898500169626,-0.11017705513843577,0.2068494091389328,0.37485870205351707,-227.74777911827567,-0.1141452224064627,0.49278681128408175,-0.02729351269375068,-0.41848477773132076,0.11114970369850938,1.151614230924753,-6.11462805072
708,59.20555555555556,2.760941135988076,0.04563942117899319,0.3087524157501552,0.17078169685333586,0.08305093884285203,0.03574492199687663,-0.10618882906525261,2.568095585942099,0.02903301196453646,0.16703532469323693,0.3237458979188188,-1.0413959035920897,0.24901392050950485,-0.0470407320194144,4.0224531807909525,0.07510868652022198,0.2308362597254774,0.12053706218972911,0.16109521441532484,-0.23949948270770324,-0.7746204793203061,-446.0780835099756,2.817781972460452,0.04905560546313283,0.20094243385183239,-0.5804722705077794,0.2282126651442036,0.49916280933446,0.007215671381954762,-150.5867910934355,2.6801471482909727,0.10435341436290843,-0.14787656164606294,-0.10140012477028233,0.21482843570259258,0.3925916783780996,-227.3214105623552,-0.1303013382667776,0.5285717900431555,-0.015115723465805316,-0.4037805054811936,0.13235347454691748,1.1567405621443803,-5.947355283402715
709,59.28916666666667,2.6613502928828785,0.06197573498835072,0.30331886220076326,0.1812273431619303,0.09352095394831896,0.03480480710906088,-0.10540064724420706,2.4839056051629678,0.040538518444683466,0.16948141649807996,0.4164545642687762,-1.026677330540745,0.2548924235131248,-0.047445572493822676,3.951932176370363,0.08208170691362998,0.23383480998550513,0.13338565567716934,0.1646121724239868,-0.243396022640881,-0.7779308127159744,-446.8331205457621,2.715764086447095,0.06710612912123468,0.19742669166941545,-0.5667315367828999,0.2373775656919884,0.49548267881705277,0.011444696742854404,-138.00800194544752,2.5793650403464268,0.12080404066594486,-0.12590490644602884,-0.08747425146301918,0.21998424831177368,0.390863501925919,-227.0832421329732,-0.13400532390269934,0.5485124391391106,-0.008169705717616108,-0.3837368573113288,0.14452671899234076,1.16245241019877,-25.644778195671076
710,59.375,2.5648353935016486,0.08106469622623466,0.2958611443727731,0.18502836384594495,0.10536476741590424,0.05922084332062989,-0.10807030639894794,2.3982120949079375,0.05440809801689289,0.17330400670847998,0.4185490644877672,-1.0242217959542361,0.2611499258694838,-0.0465096864607014,3.8686618360195206,0.08704114717971638,0.23762471909800695,0.13461586080858048,0.1685208521449909,-0.20700834348485203,-0.7861417571188896,-447.7902253143776,2.60783769957054,0.07433604955689037,0.21088189482761724,-0.5829985111777856,0.24251659185792052,0.5261939489171921,0.006598820308499655,-140.11163934871237,2.4752689274431106,0.1571074630197926,-0.10460307003339442,-0.07599860987862608,0.22851760037582203,0.40687484151300846,-226.77390387278223,-0.14805652008674847,0.5728094783903624,0.0029450256804778004,-0.38035370539725777,0.15327011779621957,1.1855502326208844,-26.40349629777035
711,59.45833333333333,2.465394502180334,0.10470681555464739,0.2959801680867387,0.1949854872664411,0.10778350733932532,0.07299378698527742,-0.10219839575155976,2.3136131645966236,0.048842310857020316,0.18170348176390566,0.4170301720340894,-1.0282273319591928,0.2623871368224028,-0.04323363030779518,3.7680403650493632,0.0943875246188023,0.24780639095851997,0.13822832765997173,0.16942190924500103,-0.17733529702612988,-0.7952539690021434,-448.7666359613862,2.497200778677496,0.08534590945651319,0.21730876561596635,-0.5950716023489,0.24723054826715385,0.5656979454643551,0.006277399729878903,-143.46228342844537,2.372456855372895,0.16946414768375906,-0.09037009726323565,-0.06897236943092491,0.23962924924242027,0.4132263703111936,-226.4622259354907,-0.10745426510853996,0.6018636313445929,0.008228959116983573,-0.3480309197643153,0.16478435555905607,1.1814344860289103,-27.14850901694842
712,59.54166666666666,2.3704256750751336,0.11770260728071368,0.2918768426645242,0.2164994459186618,0.11957830754042043,0.12872439873352456,-0.09778550895627136,2.2205069154733827,0.05524172084228446,0.18048022963363097,0.4342986645427249,-1.0552919627322073,0.2690047695620823,-0.03801796484319396,3.6688659594997297,0.10532135994928613,0.25098023095739397,0.14022371027728903,0.17171600270120402,-0.13877573074077348,-0.8010681092873564,-449.8101907960089,2.3886512818506693,0.09793625504518347,0.22830803038653877,-0.5867492134289833,0.26652024364498406,0.566396000382444,-0.011520212238804312,-124.58791412489731,2.270126861677367,0.19887456155215308,-0.0732050272139026,-0.0549946942855821,0.24971995619759862,0.42651876584808285,-226.1170385858626,-0.05819789477476965,0.6506756252787513,0.026682586239265234,-0.34216836828764896,0.17667012072041247,1.159105626126267,-27.895215697455768
713,59.625,2.270126960162493,0.12505258935667074,0.2857520809292934,0.22437097643203963,0.11695030756915052,0.15361344347272574,-0.09183224409945598,2.125491440607318,0.06800689555126274,0.17843463981672802,0.5033553238253359,-1.0726137044998385,0.27660354122510655,-0.034663255295335774,3.5705368061393585,0.10484317730765529,0.25174664597978963,0.1490026666764104,0.17760379480130617,-0.15152848779438205,-0.8063848433446903,-439.7559282911236,2.283987158408756,0.11110763608664359,0.24468041955396821,-0.5516297420270464,0.27018649081683865,0.6042894516897861,-0.004594667740140248,-124.80211119335476,2.1746769756478264,0.19153917215428568,-0.054906893187014166,-0.03846474336010952,0.2581904864657286,0.4313527100070723,-225.79837219971776,-0.04168674240923186,0.6662461911990547,0.031306401953535686,-0.32376591669221466,0.18112810555890577,1.2225641077016067,-28.431415600545595
714,59.70833333333333,2.1780963972391025,0.12755728337987465,0.28040679920552103,0.2452008195701978,0.10910065270359318,0.17146169038706555,-0.08713920369963904,2.044764824892276,0.07653840626388506,0.18756710334207571,0.4864009358702658,-1.0549905655386036,0.2815841728944455,-0.03157007131299877,3.506251082465898,0.1151535042484787,0.24750604440567772,0.15616585884314282,0.1888859511435317,-0.14819240704209324,-0.809404840992836,-430.6144870832655,2.171206348906444,0.12206060588330175,0.2588266675954327,-0.5285115802283703,0.2796301067082891,0.6547796434991342,-0.013146623813503514,-134.34065420413975,2.069305218325285,0.1878584476544744,-0.034474722707472594,-0.028181670323863373,0.2614416092095251,0.44212888902734554,-225.4774572639317,0.007279861147190238,0.6717760638409835,0.035100904424861495,-0.3214234285527807,0.19315900619221169,1.1582103846288114,-28.74990790447368
715,59.79166666666666,2.0851320179219,0.14621721459280296,0.28884191731898606,0.25298972023094163,0.09683049394994489,0.20286991293756,-0.08830699470748374,1.9547251450468446,0.087636827961444,0.19107801276835393,0.49723629084254134,-1.0698205461749823,0.2863473895994506,-0.02853898696530877,3.434006956705894,0.12285287174440587,0.2516588361098383,0.1663139527332269,0.18996314063662456,-0.14556632302859202,-0.8299287764990266,-430.36150597262656,2.069706785134407,0.13759572127622863,0.25954751305066626,-0.5131931145945102,0.29105191234503425,0.6726679260176668,-0.014176742395062746,-109.83612254261003,1.9684096025004707,0.21443285685203922,-0.020107537523449015,-0.01694462359804571,0.26967409753004795,0.4368479935038737,-225.0703243764357,0.04390258753652951,0.6994659816692865,0.044666595077158505,-0.30514076529392087,0.20496352257706407,1.1530449098669944,-29.167291704498453
716,59.875,1.9858318456480724,0.17483291188304567,0.29065835859676936,0.25993842744626355,0.11614098804252468,0.2632388888620523,-0.08673622850580347,1.8691704696143598,0.10170273932659035,0.18616776218404985,0.4940621830838683,-1.0845016387854214,0.2918939203158565,-0.0263705807417395,3.3574025878148013,0.13894181418617368,0.2580054324618658,0.180247618272334,0.18903603549984954,-0.16484906598810356,-0.8377573285790266,-438.06882392305585,1.9756863901193151,0.15111354264516097,0.26464369852194813,-0.4976727261632916,0.30005273285291767,0.6871556555469869,-0.024085690317769123,-111.71289540915888,1.8701881327138201,0.24046286918130122,-0.005004353606391922,-0.015952746355700455,0.27588872846669854,0.44631071838741254,-224.7488042462168,0.011982110883721267,0.7181166868779805,0.06080397859319921,-0.2997177861900169,0.2171423585092572,1.089868135460497,-29.500566012880988
717,59.95833333333333,1.892793895675052,0.19020490778331284,0.28405704986725977,0.2682476943823473,0.12443329744376957,0.2979694001752223,-0.08222752090955585,1.7714988589628968,0.11853672274333013,0.1890367472074478,0.4912794111126375,-1.0582318277963232,0.300024497965782,-0.033265435552106905,3.2768361254769727,0.1518208693826003,0.2605462463261648,0.19056752935606575,0.1867053112629913,-0.1282394618443918,-0.8476911803971348,-436.6856800620595,1.8829430781238272,0.15601463390849307,0.26291597067411265,-0.4887487904488117,0.3066333974579152,0.6728441944831236,-0.021074139311366674,-113.21895181921519,1.770438805255484,0.25994895471158874,0.00963581884897901,0.0033948234782814196,0.28788628299721775,0.4617177629845093,-224.53452769331767,0.007119107796617452,0.762928925390345,0.07191356291460513,-0.28795434836526357,0.23389622162364335,1.035680512538893,-29.888129758884986
718,60.04166666666666,1.7922161750805188,0.19653373847143416,0.2832389214601487,0.2685182783395623,0.14710859034423765,0.35426223316857264,-0.0761814921658443,1.6697083652852769,0.1281393642970307,0.19628536498663823,0.5684887776239175,-1.0654090896840596,0.307539859417731,-0.033024138726570694,3.214305710105665,0.1502905785605859,0.2580816920619503,0.20087436384995933,0.1961716467663519,-0.1061363322107654,-0.8649310195661895,-433.1755136808006,1.7794747546465974,0.1664995625232895,0.2767650802345458,-0.4794196774414402,0.3091947394861393,0.6827349113165287,-0.022342766002388062,-115.30347060324351,1.6613596081653272,0.23269158414723495,0.02101397542466823,0.0026989532271646903,0.29666754603769213,0.4618698309574949,-224.07972564883679,0.028114257365975087,0.80850344685893,0.08379585924184813,-0.27345030679366533,0.2586258233941311,0.9832824913169841,-30.312181788776794
719,60.125277777777775,1.693696682762401,0.20661994377035103,0.2796049072064367,0.2733509407524638,0.15556804066260543,0.4021181784104414,-0.08379876695392073,1.5791970325990679,0.13371125377441564,0.19351401419951444,0.590291089489461,-1.0658313929749619,0.3202407454865912,-0.031247282015636695,3.1266094728430414,0.16435148636511746,0.25401218552324906,0.20376880358948007,0.1944357241607566,-0.05853849439007419,-0.843477538147563,-427.21096423409927,1.6872793164222637,0.17696889948527783,0.29459178199317937,-0.43168375160781725,0.3109375963638411,0.6790291806320847,-0.030892251914154012,-117.52563040674394,1.562148521232928,0.2254912288275715,0.04533111747940491,0.021760515462369664,0.30583330644255446,0.4795676303244885,-223.76422915492836,0.04036824116546238,0.8290410046655496,0.09045138203425541,-0.267805514299035,0.273931879133691,1.0056745210948068,-30.656520865825392
720,60.21111111111111,1.594433409438873,0.21506406714812942,0.275755944438428,0.29114644718979654,0.18541282804567163,0.4337380307459973,-0.08027997438517746,1.4985628967465754,0.13885298466356977,0.18892309505377158,0.6016871577577019,-1.0526966982453216,0.3293279009336292,-0.0359354615901563,3.069345535560161,0.17340414085925918,0.256938144058899,0.21465153438002382,0.20529822890754879,-0.0632447613747108,-0.8275314326511616,-427.93447134043276,1.5827546514214588,0.1828232193288456,0.3013968348025009,-0.4349393718908564,0.3284628096174083,0.7001283831090945,-0.03472328346677407,-120.68760969025226,1.464003515997578,0.24914836072693664,0.07438825214864263,0.041580388003471754,0.3193843570045754,0.4964118734593966,-223.58506936480234,0.10988174325165953,0.8457423559212852,0.10528064901000155,-0.2726198215549933,0.28821510799434635,1.0006570502576246,-30.926345670302403
721,60.29444444444445,1.4972243376483587,0.2238666557179515,0.2756929739897309,0.2999055673544898,0.2054441378683491,0.48192258929723786,-0.07582574800315757,1.4038039853948545,0.1479651541539318,0.19031300928690928,0.6020777976537539,-0.9832029581213946,0.3358020744665013,-0.032489278041329894,3.0099120108569943,0.18404909352416585,0.264259986512547,0.22392324599692284,0.2033598497785909,-0.09045394184660878,-0.8036934040354278,-428.60747478193525,1.4816986388508064,0.19966310012704655,0.30078100157754484,-0.4073848917097441,0.3329712248733654,0.6706339055212875,-0.037836551977144584,-102.86358672933977,1.362922555748277,0.24966345245467542,0.1009863923445658,0.051959453918201365,0.33052149445487256,0.49540327709190923,-223.55247754272443,0.14965545016405635,0.855808261466483,0.12468418114611655,-0.26889307708497046,0.2916762329671855,0.9794305262759329,-31.219254799482076
722,60.37777777777777,1.395267441749525,0.2330282602381128,0.2686169401952604,0.30662907508366055,0.22006316123367742,0.5118726574629904,-0.08083672578354895,1.3053183180357006,0.15124836313630458,0.19928416016622794,0.6086638285794146,-0.9737481172794031,0.3514640187392437,-0.036109336380695536,2.94770700206241,0.1926868992590679,0.25897813322265223,0.23578463218543544,0.21022127885626796,-0.09896484017724035,-0.7795641577073401,-429.39921450439783,1.3719091491529207,0.2062891234916016,0.3117450492958989,-0.40121865895993575,0.33666369185837197,0.6827471407368189,-0.0354327536589519,-96.08513961461344,1.2665035955237436,0.2486369772551324,0.10992655675607974,0.06889860152244513,0.33944551946290336,0.496142562307508,-223.157885064016,0.19429005092504814,0.89163948587076,0.13726250267848333,-0.2642251272622043,0.30191598088234795,0.9981953957054568,-31.566246767641303
723,60.46111111111111,1.291160687921288,0.23494943511202837,0.26832879089123407,0.3123177483486165,0.23527109497281049,0.5679890429189136,-0.07891355013418166,1.2037039059856545,0.15990321620284254,0.18923695248883393,0.6410460741131596,-0.9523301124455263,0.35391449035227684,-0.03879624604014196,2.869928603234183,0.19911811638128518,0.2566930060224871,0.24283639066075674,0.22028321153348207,-0.05377625642762425,-0.7651444035224109,-429.9949306172688,1.2649840440064064,0.2199018745728883,0.32628974899770075,-0.3970390160131617,0.34414106439922654,0.6882694877182673,-0.04551258962267432,-105.80284625171582,1.167144582112407,0.2952694090076556,0.14580976984881824,0.07279872438024644,0.34455723663646887,0.5082304545474595,-222.68452341505423,0.24138623703994805,0.8974367974329961,0.15081614110183456,-0.2562158163097486,0.3151350824090361,1.0103521041871526,-31.97592000605961
724,60.54444444444445,1.185902034162813,0.23403073838823435,0.2546294774151788,0.3179723692548475,0.23246914164502688,0.6126725576174994,-0.08125686789503409,1.1125587523860019,0.1685303216470641,0.1839717925816352,0.6456253620101524,-0.9631468723959091,0.368554249852405,-0.04175062087189956,2.8031748991589858,0.20354330662621725,0.257005028240132,0.24387922310800814,0.22454634651365388,-0.012886986348318457,-0.7502348557846916,-430.7232633936535,1.1597211763258608,0.2251019420599552,0.3352158757856393,-0.39984429971741997,0.35020420042286105,0.7264023515226388,-0.046476765875575185,-55.60368436132508,1.0700434540524104,0.3211612222265989,0.1774370618651363,0.09186072130380002,0.3474574545217165,0.5066676836088162,-222.37062419327196,0.29334470249697386,0.8936009681813393,0.16074562716975654,-0.24926498630046312,0.3403342720555117,1.007101096447208,-32.327672863019174
725,60.62777777777777,1.0852894302935103,0.24807273176038097,0.260719954605925,0.3187937240420353,0.25245850953772264,0.609924017788066,-0.07846733033823358,1.0080808522027678,0.18593029146384205,0.19328908830134184,0.655602524202231,-0.969996317956656,0.37198406173281495,-0.04657307914854726,2.7288439653524,0.20816303514734305,0.2593146246984799,0.2457138351822457,0.2252113858107271,0.006304178620575418,-0.7368362332467655,-431.71845327031394,1.0569183902618702,0.23108991818050884,0.34392420882495406,-0.40343284139698565,0.34405396195634697,0.7233471433013638,-0.047325993321706145,-51.988431479155,0.9741981416316075,0.3469128920613195,0.18220946882412076,0.10608549635345857,0.35054698560313163,0.5172549836444216,-221.99721910715783,0.32536614376725576,0.9169327738732013,0.1650514948946834,-0.2439724771570134,0.3461142881690904,0.981242816297038,-32.64030360380479
726,60.71111111111111,0.982320817953039,0.2584759805672393,0.26060118080360595,0.32818260308404656,0.2590404126664105,0.615344243936765,-0.08174559316804521,0.9082681922267251,0.1953037413494122,0.19998924903446766,0.6605783967979204,-1.0020763620038353,0.37580469443308095,-0.04246424356300593,2.648733868058909,0.2133778705162357,0.26422222171523513,0.25394093650845984,0.24687903474916204,0.019598451349414323,-0.7165492591097508,-432.8571408476696,0.9567735212010153,0.23726639870092314,0.3554155313434348,-0.377802966852403,0.3514912151268925,0.7177052803002978,-0.0452609877619104,-53.84846495595497,0.868406566887567,0.34232489429617646,0.19612803252157784,0.11427395883772978,0.35802664630354397,0.5175930931629011,-221.63893997625615,0.37525125980483187,0.9414329939952655,0.18293428154790536,-0.2755381266518766,0.36227587293614816,0.9785777066332937,-32.93781041070392
727,60.79444444444445,0.8861941306013026,0.26184105379269496,0.2624741178496644,0.33393980088893493,0.26741607077472895,0.620934060846575,-0.08889231652088785,0.8157187510733899,0.20045129070136233,0.20307268569732956,0.6671538200824245,-1.01858490946348,0.3836169203391561,-0.04342474122854554,2.600242664251899,0.22058838472254055,0.26632824710291236,0.2649612406815673,0.2587500019639413,0.045997049019017175,-0.693574661023306,-433.5321668897968,0.8572843957658642,0.2404319829262342,0.3680906306314222,-0.3729529963604866,0.3457168301618401,0.7278781858597206,-0.05128246989381771,-55.36476195750996,0.7694666436075697,0.3473977053505347,0.22159380053004551,0.11622702331327663,0.36789725698413056,0.5222827550286695,-221.36961873116704,0.3612007520466515,0.9817024117634776,0.2007945276595631,-0.2773617704073418,0.37641977238212176,0.9541062094378505,-33.24519138300661
