,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
868,72.58583333333333,-0.6020925805538615,0.5442753122765772,0.5623151884781148,0.6371025691576508,0.2931503475118025,0.40914434990799836,0.37618296694708736,0.15817003943685626,-0.8737013775267805,0.3288148930133069,0.7417767974814395,0.3785881798554984,0.7310992769224492,-0.17575535747955723,0.31039634579768394,0.14259380310533848,-0.8326913650468442,0.22077193851598867,-0.13883167898348653,0.6087348971765162,0.14955012073086188,0.44973186601581766,0.37571832859402043,-0.8260791989181184,0.39837470612115217,0.7194868862881691,1.284214479138982,0.7041475082162174,-1.0276380568554728,0.2555920729314958,-0.8009280516653573,0.8887190849469205,0.8970910515365581,0.1345037739565132,0.4340110324961451,0.4617336277158958,-0.007244341293113738,0.15174377241058593,0.3779793519512575,0.31941652561964357,0.18086865994512594,-0.038478132011848375,0.23263918729606917,0.2894695450095112
869,72.66916666666667,-0.40142013015821804,0.501529330913636,0.5174665543527706,0.5645084673926593,-0.5090961880655509,0.5056235760902238,0.18658466047159866,0.1336598739350615,-0.49017973248587976,0.4207045697206603,0.682409063223848,0.5886278628931765,0.5134140391948984,1.0942858498605,0.5421752684051591,0.09143222327650953,-0.8133038303939657,0.5219596421941698,0.487451064596875,0.9034173575912926,0.45122923639395346,0.6536767024501633,0.41755020908039064,-0.545423509000595,0.38208445773613325,0.6295351840219638,0.9326535351705026,1.0626892871811515,0.1361860358749353,0.4894190917926162,-0.36155945504274295,0.27292480309821326,1.1199614946072478,0.6503787066049004,0.5718708736807948,0.6351673469437262,0.19417827014855776,0.3237690149686357,0.6642228080859989,-0.0033971364753290815,0.7041012131912718,0.6453880837830732,0.2603794824299364,0.1419466848372947
870,72.7525,-0.34123994985481304,0.7685294749569586,0.9523472717129859,0.5317015167336652,0.38857446731320994,0.761839970645846,0.836744609637751,0.14906867649010513,-0.48712667654010955,0.25235899343942025,0.6628152181182585,0.38842945778701243,1.085461813804485,-0.345850474830582,0.30373504051912836,0.14018926312359886,-0.6444097280166148,0.38291217269162664,0.7036424221943699,0.627905656493949,0.2726714363247536,0.7673927514708585,0.25912740916646904,-0.2852608525966316,0.8255688895888998,0.6793455450594508,1.4111041684629277,1.2709671431423226,-0.8700840112460712,0.46300461448810304,-0.4526526482714301,0.6868947224084748,1.0225498207748223,1.3961245567101659,0.8894762944188565,0.5683651552428817,-0.014458496491653367,0.6556315568960001,0.7402607896732045,-0.276351948805783,0.4470914048811703,0.3790325875537499,0.07785144575599294,-0.015651763668826552
871,72.83583333333333,-0.2115547201876244,0.7052748076539025,1.126956898831386,0.6586814113360222,0.10616297134349867,0.5477931367443686,0.47666236424524616,0.2643961585146025,-0.26454480364530253,0.3737772457139862,0.6229947920826688,0.7179923275618736,0.9172420052934592,0.9838350324434253,0.2550752202201203,0.33886489244087775,-0.3560118183913687,0.6736287133928524,0.6297426377537286,0.8621997009026198,0.603876316141634,0.4608796755460181,0.4504492554887083,-0.43559406772616693,0.8288271493867602,0.7689174494580044,-0.10043343281587548,0.9589798907315208,-1.1964476597613398,0.5763480810707515,-0.1542103258316613,0.8006283086114862,0.974855363015417,0.5617411192338896,0.9568267336037061,0.49132655485022697,0.05684569424296899,0.5273306848340864,0.596092733866801,0.5405520683512315,1.2498377950401998,0.24245437984194293,0.4750541017837229,0.34667446725352263
872,72.91916666666667,-0.48236712901666906,0.5417643902719739,1.2812949934770952,0.6954478451380512,0.8236699839121588,0.7334826774575246,0.7363374734846705,0.4496420302369183,-0.11243671495780415,0.49495840605299224,0.7329473141226444,0.6173158341349423,0.8687540174001208,0.22334173410068775,0.42619536483088827,0.36745908073742944,-0.09811286953759009,0.8741084460496406,0.43575195577596254,0.7462993985221668,0.9048434712025367,0.7041371371008514,0.5315150734594472,-0.4664260002418059,0.8118583830054636,0.588250376503882,1.1480409191279797,0.8267263416055153,0.027095630478207438,0.43944893059431345,-0.2762351897253323,0.9941250264480671,1.3168774534063294,0.9772281886746473,0.7239216293215386,0.6240510474479581,0.37809117855546776,0.4888656834961323,0.8117180768437786,-0.03268510504388251,-0.10766106033094801,1.2656524587322318,0.8719864728690929,0.48892564612713
873,73.0025,-0.27367987151803036,0.5179972820984154,0.7053611129160142,0.44200051186043104,1.6210961670979505,0.7289081957594105,0.5957694859374417,0.17480600070074337,-0.24080501883455904,0.45590155192916415,0.8126723123312203,0.6963993383156863,0.49999725305899234,1.7626689909810573,0.34709503091640603,0.34597179723709465,-0.3707156570167626,0.7843505507812348,0.4316706213185095,0.730204657744009,0.49557249660473396,0.53716479851736,0.46232418726634883,-0.04775950382933568,0.20466173448948316,0.5673438047120982,1.5765274117144237,1.1142053044461955,0.21054640131310257,0.5423066011134561,0.0012700505243630918,0.6573843396658033,1.6886154231254358,1.9625855590676937,0.7407604188508835,0.8265381341629539,0.4992782933949967,0.700235835666521,0.417136253804774,2.8139365112066197,0.5645933907445548,0.8286258198525596,0.508647579214891,0.041102042235864486
874,73.08583333333333,-0.09549565018369649,0.6339725404406046,1.3691548139105318,0.8983391050065737,0.9884421851709153,0.7440692945261359,0.7849579495760711,0.4198877777653701,-0.299652330833036,0.6866057587792419,0.5221693138886152,0.5452421998057704,0.9809711144006167,0.22181616234625995,0.36777377428363356,0.41440301087822823,-0.2138229639330575,0.7143542060743836,0.05749887999529994,1.2939153876465477,0.6460629871852005,0.45996232213472205,0.6128759198729785,-0.17959744000755062,0.6572363460513689,0.9361972118267687,0.8550262319896981,0.10141558496062775,-0.4960948037239988,0.4049205296841374,-0.03169732212709257,0.7104057110191987,1.3800686024515534,-0.16218697601442184,0.6173425386632098,0.4387873155676036,0.5604073764567544,0.20144042220099137,0.612346698973415,-0.1295831024622351,1.1865996962188698,0.7613734563734604,0.5650364388705604,0.5932039256236278
875,73.16916666666667,-0.07781717482169243,0.3896892206256644,1.482675652719811,0.824463317862342,0.45570870459294116,0.3989655765362355,0.5339024117636516,0.354887068105756,-0.1989812737112778,0.6870701000041116,0.4414378450628404,0.6938437771990922,0.7516750027517526,0.20078260588023727,0.1182311499819513,0.30275269031391977,-0.18743758093301038,0.41411858878300584,-0.006763022023286227,0.547431497994621,0.7963145375203565,0.1725293702489599,0.6431695930186851,-0.3619426781281545,0.3295813580723949,0.49481007482086464,0.583537566626135,0.6883559858810395,0.11717256059093721,0.447290152363099,-0.245140032246047,0.5831886022695228,1.0612363207642324,0.6129103765370051,0.31366742442249135,0.5107980916792005,-0.12852123381786112,0.2824787220268688,0.4373488455969616,-0.19324396537787497,0.23835640001998784,0.7338943590088414,0.33115206773244316,0.2652315670952005
876,73.2525,-0.05064716255583663,0.49514637600089834,1.5459231850996868,0.8203728434963753,0.3628963940175159,0.30359664447036866,0.6726024192543353,0.249803577212378,-0.24879447742794478,0.0872936469688078,0.8404774312089998,0.2822034279818555,0.8521083186353587,1.149567677688355,0.2684667123025257,0.08102080391205042,-0.321562306205567,0.39364287412846827,0.5688851619897187,0.7207528992400806,0.4863267419262454,0.4348656051132385,0.293204527218224,-0.17479809537585833,0.631695909102226,0.3531818698961076,0.45206160192223954,0.3150253069648352,-0.9996509588258747,0.26941490420817993,-0.33906081191984166,0.6457324741849318,1.7021179065437713,1.3478774093682122,0.6097345109852349,0.43256996196022074,0.25249280175860905,0.24335001214277255,0.8921421259458564,0.5629539033695174,0.7798620420515969,0.6061875160154935,0.23699347954358177,0.49718523821592114
877,73.33583333333333,-0.34398833782609345,0.7503430579333304,1.0588969663026457,0.45606737475962994,0.8700059242894345,0.6179621009114923,0.2910575181932447,0.06463700939132146,-0.29909457914213033,0.33727546900251115,0.2992875967698054,0.4003205085324313,0.6022704617704301,1.0281707322981668,0.26848001477911443,0.10920731975499727,0.08380005451784882,0.8429262356998289,0.8344436793175228,0.7638795025213606,0.75609919445817,0.36697068893770585,0.49298004176228183,-0.1381665767683371,0.40357913585898236,0.7313120724833226,1.480598523802812,1.2314223449944075,-0.7065648133669599,0.5912942192783144,-0.12346240075769381,0.408036786540343,1.2627126873713286,-0.17728608533797935,0.40554323240077467,0.6141024253181602,-0.07655017688010174,0.1440535676188999,0.7367259713139058,-0.670989515072862,0.5911151581930691,0.5682519131933057,0.42255968589359943,0.3490652113116978
878,73.42194444444443,-0.3778434323883208,0.2652783158101875,1.3215965510777803,0.5715466042862434,0.6870379684454992,0.4620615483447719,0.4892672541163026,0.009387067764168434,-0.099884223213602,0.4570146333982642,0.6078678652754987,0.47819437412151466,0.8521608310721115,0.16659112265897352,0.23827061018731335,-0.002687794359932317,-0.24135331203642635,0.6519678454529664,0.11991277779997438,0.2268112196635864,0.6356314889112694,0.9188442838892361,0.21249545471715867,0.16794898484342458,0.4752301732291277,0.36920015724200833,1.6091485178184122,0.6175458937773692,-0.40356845273274905,0.5529275306332588,-0.16834754588976444,0.5001009981176806,1.6030199899290045,0.19741968413791572,0.47109302191081853,0.7153949801058364,0.4943501709456824,0.29458866159675084,0.38109981201821,1.5449257606795606,0.9521142802993192,0.2600865338851557,0.5478496962189858,0.4908717594690741
879,73.50527777777778,0.327784814685739,0.7299511970382561,0.8340214936708801,0.486810224492149,0.59399320171399,0.7858945891575869,0.29723117195024745,0.1940534542681457,0.3088339387970983,0.33651020541366494,0.846217759343493,0.3558243789120612,0.5817788246516636,1.29482820014208,0.14783805054501833,0.13533542907884671,-0.25702522668500477,0.5507668737116457,0.745292705833314,0.5295479631786132,0.4449232188200765,0.5404860520920711,0.34175008292470643,0.06354568877596468,0.7766481542677671,0.45684559806074115,0.6977117691461537,0.5633947441465148,-1.0406613249320245,0.09431427033404224,0.0862809980318618,0.7219245667056596,1.2830391399995114,0.29199450905264573,0.46638331194999766,0.5164471241208819,0.41519418666185276,0.324954565289235,0.5252630773993767,0.3406997122487348,0.9228579362013458,0.43169035897693475,0.3828625178029022,0.5326051565349855
880,73.5886111111111,-0.04710634299209788,0.4943607470446046,1.1361713478244067,0.5118579275766026,0.7508723015145524,0.4794608256396001,0.6349488160128974,0.4086358696560405,0.0570572481292594,0.4157612482699641,0.8443368006788077,0.57320987595908,0.4011238398166336,0.08288131454047448,0.27718188711223424,0.003276957298108906,-0.15321851778633117,0.4793224891667844,0.7605837123702409,0.9020896462651374,0.4839739774585721,0.1918956556271856,0.010743242002776635,0.018620626512320562,0.287832210198295,0.39424786805688267,0.6662884625892368,-0.1010323160401958,0.09215712371811684,0.22545386944255005,0.2704204688339134,0.8335069490998633,1.2427694624665213,0.8964381801995988,0.7614135341454052,0.6972583546062854,-0.044017787559465775,0.565150547980724,0.42921519582116135,0.42633232149397254,2.233344649705479,0.4730623668975775,0.24759715577540578,0.20426567711722168
881,73.67194444444443,0.10748034087481201,0.6185060092760842,0.9480456667775368,0.6566894055210244,0.23767594745878756,0.8127598599826426,0.11241973001276367,0.3231340134960755,0.2047830388213662,0.5347668231528268,0.5122245100739391,0.8003502172100954,0.6301952730704977,1.1807498140691899,0.10630167039117502,0.36113675723879274,0.2400639787583259,0.6576338588767295,-0.00421395308007584,0.7744361828083423,0.6127833578403964,0.5630727565327125,0.369474246344625,0.16317088170292937,0.6587814704125695,0.6114064395766292,0.6748787825768411,1.404263498100172,-1.255112551407457,0.14634575802175595,0.17406809682167954,0.6548476011026522,0.9622102813143506,0.07075048790898425,0.6861831193168236,0.5278281682500481,0.22671459119972598,0.39517587702701734,0.852955594670693,0.48182357051199115,0.9435729405936892,0.9642015336191301,0.29205261311313896,0.3058535965840163
882,73.75527777777778,0.4215421052664364,0.4523860251997099,1.1696440032658781,0.42130435008958805,0.7444048213496803,0.10579129428089948,0.6096434570493191,0.397547584172275,0.37200863771143633,0.573525989211921,0.7898804074087351,0.5872447535048055,0.9389925201129324,0.6684330453649516,0.31519695012609295,0.24891479555702395,0.3328194195053243,0.7057001482673196,0.8808999595479386,0.7165874873804635,0.7613509527185555,0.5640170168035543,0.2879424091192977,0.4071935301648937,0.46949506247101785,0.6483207841952805,1.3234829131644552,0.13928096847590954,0.18753020675764978,0.6369893651356515,0.34722110477891893,0.5859459775233161,1.4413609196283181,1.464931222048111,0.6406914974766814,0.4981560611852362,0.09739166660394277,0.4450298178553878,0.7864837003583782,0.3771734416368269,-0.036458675376203044,0.565106832656509,0.2062278906394788,0.29736919106413623
883,73.8386111111111,0.33507618184716775,0.5359998343019562,1.220965909522013,0.4157024528290551,0.59105960718198,0.3885547305306514,0.16661953961304082,0.43187627888413493,0.4687313644366974,0.46203780356096547,0.8873040116504611,0.6138928345749692,0.7975149758398027,0.8459303534866529,0.13386727530364276,0.26661103862329233,0.32504495346871637,0.8635205211315135,-0.14407429912359554,0.3985434752401441,0.4796763545857173,0.3247280983917809,0.15614704227158602,0.2906856398825157,0.6199721121023377,0.5049903727169778,0.5521010380335704,1.1040188740202348,-0.29991404302834473,0.04738411884914149,0.25987670796788526,0.6768015321779542,1.020220699594342,0.9189801720207275,0.56493809782991,0.5282415289900175,0.5880137830634623,0.3947116339644224,0.5697989383181901,-0.9476180825601126,0.2532483135295176,1.0657772350679104,0.49012198702468984,0.28881273744711805
884,73.92194444444443,0.5380797949652527,0.7393464740896526,1.3020109372750337,0.7198834050687313,1.0276409911420974,0.3510497706304901,0.36334751958523587,0.35611979364653,0.34494853143396187,0.8103013212778954,0.8944948408538707,0.6702938090448216,0.5657620343431938,0.7732410819148634,0.14231219415243793,0.12422545252274737,0.14673772211990582,0.5810941396299906,0.5008635220839247,0.6803040623329774,0.6777591556740502,0.7952056632065383,0.20408745652190594,0.5036442710071087,0.5902117432039437,0.871414675174438,0.36073334049210437,0.4984759906917384,-0.777444740315481,0.23752944622826908,0.36203211412972697,0.8074137178894815,1.1487889424993745,-0.46710287323218974,0.5589223487742324,0.7380840666878701,0.15858128573480018,0.20422058692404035,0.8929007330072134,-0.4225510192701029,1.202692415019889,0.5362117094542762,0.513733898785528,0.14018451338289264
885,74.00527777777778,0.05055016165283304,0.5924249800895701,0.7427786377506234,0.5938468979206166,0.42414966160764794,0.24327601638129556,0.659826938237902,0.15027782329029782,0.45065744393965235,0.5383155954048015,0.5614524121610074,0.7364470244307173,0.47373308891103194,1.000364572552018,0.8105312541432987,0.3717580030553869,0.5078948593881136,0.7884201642906216,0.685713674905393,0.9218691652912251,0.5355989479551339,0.40544937311361956,0.6017629613664344,0.3760664758568355,0.6202130778414049,0.4175931608297703,0.7593800034738799,0.4326510914738515,-0.24506132296202318,0.567424773340168,0.44368452348353477,0.6377819864878446,0.8670649687309101,1.3066818747670967,0.49264367790000635,0.6376831687471256,0.35909452052080143,0.44355593637598917,0.7457885079059745,-0.027625385446882592,0.8218721327797804,0.6564092219596753,0.9170626202857868,0.2714847972820719
886,74.0886111111111,0.5624844916264886,0.8352343858482051,1.1932685616711662,0.5075926222793217,0.24058630914833162,0.565233069485893,0.6660573362343346,0.37435006146135896,0.5258553999894012,0.5460796769476041,0.5081762418015827,0.4223518271412987,0.6214275320277091,0.297300165722492,0.4585240019892318,0.24920865573568213,0.408513491659744,0.2154977540087454,0.48047641163235916,0.6232387014336903,0.893195323140287,0.6054588899361666,0.19917286507683404,0.9079492989169085,0.7799752362488935,0.3335252981735864,0.9980412095389831,1.016542946375389,-0.35276322713449565,0.5870695252527194,0.6148311287276104,0.7179057888095811,1.0750480977774777,0.14033420403319813,0.7761015119900357,0.4370383290813126,0.19955383407013288,0.24271694003292324,0.5684616855182478,-0.7528411978070302,0.17078596646978597,0.3463687362712997,0.7701071437357534,0.12271386831587121
887,74.17194444444443,0.683879987286556,0.327773722932202,1.2434802592558096,0.551120268821808,0.7469516265252214,0.25692053154984623,0.15203825362820883,0.178336200621788,0.5705396904181349,0.5335926148767293,0.594665845092696,0.6180075624774732,0.47884475537357163,0.8940472001726669,0.2262899836453436,0.03657737579316851,0.7385907377792591,0.6023260660469784,0.3251519851127606,0.47441258876624015,0.5405478726801333,0.4252338754542185,0.12631647470078808,0.289289776839742,0.8494973368291231,0.4992105549256423,0.2167171408735705,0.9101503224302201,-0.7405498873076014,0.2964631260351107,0.6454691150384749,0.6877845746982628,1.0227376482283665,1.8338539021175992,0.5692952770199476,0.34614904104916805,0.23995957377788374,0.16170285367926154,0.5009196873712833,0.14180152717044275,0.6094324117261674,0.05608921361942774,0.2728664591925956,0.4838720064160937
888,74.25805555555556,0.32473384371735065,0.4300420209278946,1.2434132802202864,0.49442952800807255,0.36324630869090885,0.29833800408057104,0.30776922986459315,0.42223593204868115,0.4847075988605717,0.7208534561263967,0.5909207364386233,0.23341357463236553,0.5159841498251433,1.4406050130703982,0.38382874430901315,0.41386412817160695,0.4081237090483228,0.3189042560354462,0.23974064875090256,1.0353907459811305,0.6076561877648713,0.7547739914045697,0.4731930960614381,0.44008493844451824,0.6087784961529711,0.5846483980344062,-1.0145920207098265,0.6734719836973477,-0.5284207362644012,0.4156049987574202,0.5355956600712036,0.5574177930042977,1.3001329377735777,2.237240756108466,0.45222439815798127,0.4750147974543299,0.1903120877850198,0.39051293117077807,0.6831619340154769,0.5463027732437091,0.017809960160711145,1.0755696127770855,0.6053395545601568,0.11495949227507778
889,74.34138888888889,0.5650432486873422,0.24203830744182603,0.8330671737768878,0.4075200900803568,0.7094710527899128,0.4994850884876965,0.03324980377911718,0.01604894583492701,0.4583564017505829,0.5578612455950541,0.6969404293314241,0.6585692066912971,1.0128451054550134,1.1369729400059208,0.3311398284196081,-0.04893112247032498,0.7171095092261452,0.4152314779716814,0.23424265650765314,0.5061730924576134,0.3545198593242956,0.5940788994813393,0.3998020337575685,0.7103318047174598,0.5278178289601588,0.269838293677313,-0.2358860937729467,0.9965066912609837,-1.4663752050961776,0.12449456549068236,0.615207933959505,0.6068048915849075,1.0372332832039837,0.5504945526311108,0.5348882997648879,0.6436350905457378,0.17061172497877225,0.36914642443454954,0.5751878450246475,0.2906625244084318,1.3359170993613172,-0.19519110993940306,0.29752541558901774,0.3459766073456633
890,74.42472222222221,1.174805382649023,0.35376160810035123,0.9224414886347656,0.6803916450635259,0.5356265581581756,0.3103613860834085,0.3484795135984516,0.29977493088908835,0.7714833683215453,0.48461502614531116,0.45272443635034126,0.45347380063201137,0.5594270115320649,0.17315031499093653,0.39822277965889374,0.5681915882407759,0.8955452345297317,0.5113068842203258,0.08865826290035932,0.5167595482614454,0.28113847802763964,0.5331482613354201,0.3961425911638816,0.5600273888118368,0.5066144481584648,0.44477970726075294,0.312835102749191,0.36925320323033706,-0.45441272320247356,0.26313124730721804,0.7143030993155665,0.6859453173041387,1.2040380004112257,0.6536150778474653,0.3872864053942216,0.5120094120174574,0.2808588349925741,0.47760258346918066,0.5469968389961262,0.7348807648976241,1.6637523128910554,1.1238059993291907,0.2194230258764485,0.42692363384155513
891,74.50805555555556,0.5440174187388573,0.3352109465498166,0.9015357729996278,0.36304388276521443,1.1717135263231075,0.5109664980817653,0.6734578969401103,0.19341357493520894,0.714085760606357,0.4711138386037327,0.24827226916207643,0.7681266973242347,0.4357292565212413,0.6991364704593814,-0.034922859049417034,0.21523222439281758,0.7434279736334133,0.35712962551387156,0.36298772300283794,0.4671500341452609,0.5475116342838758,0.3619817385748339,0.2822140704305429,0.6191686960479119,0.32516746482439535,0.4994721034199217,0.6915717495473225,-0.7782897252601719,-1.0325327182909305,0.23151446427998598,0.8528783112303929,0.7248385160328538,1.470546404387955,0.43660211745646255,0.7794181377920076,0.39013725300851293,0.3610537682058235,0.32588065634465396,0.6285883335502442,1.308957479181671,1.3813140802891932,0.31255989198512935,0.19103136686670655,0.20780085473681834
892,74.59138888888889,0.932676522777282,0.6863853444564348,0.9003495745737293,0.49547649277564026,-0.3822673389960964,0.5713000255993931,0.578184490812507,-0.08303543548715929,0.9461608334373374,0.5273567217611707,0.7835834385210532,0.8125272365302154,0.8117512280835365,1.2549307372668062,0.561702454460643,0.1521907497885842,0.7307548076692683,0.28269885095185393,-0.0627687075548314,0.4873444715483809,0.8036389182410174,0.8105789927645124,0.19801577248364485,1.1177527239130045,0.3534759882027662,0.5039149460188839,0.8503240269383675,0.14387665794917215,-1.4707346163777189,0.5896436354832881,0.6509307172730362,0.4834839326489016,1.4067578092272532,0.3994554566938891,0.45128291889700806,0.4880181041030002,-0.0688031242558908,0.41397988920258216,0.4899617453309199,0.2128926519681465,0.40860087707016346,0.4210695169738281,0.6323494178504454,0.03860855376613996
893,74.67472222222221,1.3007798532689743,0.7872838215063872,0.7388824405563721,0.487689164467429,0.8136846681113543,0.25136156965477,0.4026588316149034,0.05042758497721657,0.747705834445943,0.943342712372489,0.46865745426871247,0.5866747569042874,0.7574923130761556,0.840532444690711,0.19809826159722313,0.3790671279453442,1.0075228102269989,0.5980137080012834,0.5813892274141986,0.6073427825967722,0.7795199197871737,0.578939685426271,0.8435469970247045,0.8157764620612129,0.3015391257068733,0.6981076981507528,1.6890921148656026,0.3557511020428388,-0.06901784178692345,0.2375181789922076,0.888457457491734,0.7718810110369744,0.822671528123346,0.7621748803323986,0.5728801698405314,0.4056514553303234,0.20128850947920102,0.3618995262554306,0.5511164900052743,-0.08331373179761731,0.8356111747245261,0.8493338207836112,0.4033761559653151,0.11934701542485142
894,74.75805555555556,0.8983245614023156,0.49790539540590323,0.7871339176428958,0.6696815869960235,0.4695702557480009,0.6111507311689562,0.5668804551375249,0.2938023204989003,1.0087180040634018,0.5390708451567342,0.0034938253341791612,0.6405685959929743,0.7129518975524854,1.465940920430557,0.39426410301051296,0.105861322095219,1.1937290473533835,0.5930733424965889,0.365461784652886,1.0171448901032087,0.5351542285495837,0.1870634780391716,0.5688070425311498,1.1832368923138192,0.5293559829184379,0.6520498221373743,0.2578761928983092,0.7173323532308382,-0.7973818171512123,0.34513751188312747,1.0054556644127162,0.6500291940884252,0.9882868733711184,-0.22523982731865683,0.5942093109466818,0.3430367961649469,0.15132902202903425,0.16963880978781545,0.5720519822638901,1.30033831306666,1.162343440718295,0.7773517474457756,0.45411055619554125,0.2400165249688241
895,74.84138888888889,0.9353077910500327,0.5882490818809835,1.1751035520259645,0.47145344929934957,0.4553901342075524,0.5206671109651294,0.2608488965613876,-0.032911545935531236,1.069194575520404,0.40454015279697375,0.5680920597339181,0.4042080902352583,0.5881293667620037,0.25115549060750414,0.5701995185930138,0.09257329518487374,1.1293705775532998,0.6078768986396109,0.3694492214610174,0.1567507175671333,0.500541433895148,0.5649500320391003,0.5037952062559174,1.2101309886592349,0.5969256635879024,0.37574077952951096,0.9966764402318952,1.388619154748178,-0.8358259634112885,0.012501050233130171,1.0019224630411487,0.807927923701662,0.8036031563663592,0.5472111175872133,0.7252697617320373,0.530173615526289,0.16131876675753448,0.0371969801553034,0.37276763582061195,-0.006151228019192605,0.8087961384933275,-0.7448777614652633,0.31455159137216177,0.2706173684145354
896,74.92472222222221,0.9817266787687766,0.3583138946777445,0.9827908893944279,0.6230044400980321,0.381145015975837,0.27991030976864667,0.3345636904585692,0.3002856674756794,0.9491327748467221,0.4597496659403554,0.5224516645719504,0.3775925749622362,0.8730241051502924,0.7061754797648399,0.14590404747939026,0.17920300987577426,1.3844444517890337,0.5224235189994967,0.02335179569461536,0.5461601891748112,0.4656811249303244,0.6725990088189424,0.278510784227878,1.0064557172525683,0.2942472696336073,0.40918003110693074,-0.044506964311906164,0.319610246855043,-0.4843496998161428,0.3996082091205617,0.9878549708603489,0.5355766407819472,0.698619687605396,0.47952749843313175,0.08606094090573964,0.4970614017790442,0.2212580977748813,-0.14542672421506794,0.5632628634125079,0.5172176306021321,0.9549677274669572,1.032644233168069,0.6346982321729335,0.36114983253900007
897,75.00805555555556,0.8375783537991277,0.13809884556213553,1.2001954749340396,0.15433424789499692,-0.0031643842701309386,0.47887992820711506,0.38802437079195645,0.24339364134998454,0.9185298208717733,0.12469841319835027,0.1865721460395988,0.5007213843970677,0.5976354963590745,0.5510002108674024,0.011377228046270525,-0.04424957145596757,1.2289477134802496,0.4167123445128961,0.05716976576621084,0.5853732297991722,0.35057289050099577,0.24001006972853436,0.2629530712512764,1.0422080364161461,0.3813199011428798,0.2723670368782252,0.7643261577146497,1.5903043668363717,-0.6229524439229764,0.19645840262471756,1.0132502978327922,0.30297478524115445,0.8733357766857871,0.8317090981391889,0.27658226636982947,0.753699642732963,0.16114736993729922,0.1417669331752647,0.18353707680013914,0.19044487482521727,0.530856663032345,0.06991666800621285,-0.0454505528775719,0.24161420488000954
898,75.09416666666667,0.9828599380658114,0.6776029443200379,1.1373168533270839,0.6554425609763146,0.05246265033865899,0.4975755668105049,0.3312304709151906,0.22641205512040818,1.247382925224448,0.29938542114625977,0.7404530094155788,0.513593851655614,0.4019629232262639,0.6856290053022911,0.17661859791262138,0.052215513280426576,1.382877398504445,0.44074251448362495,0.25090339064467265,0.3143897649998574,0.25521631919265225,0.32718287607489366,0.1571213609063324,1.197384896639126,0.5781426563713045,0.18530125608083675,0.8531759843854595,0.8207002490028481,0.18836638840260625,0.5030510438258384,1.2581055463990312,0.4901217959983553,0.7677507323054392,0.07375569916223729,0.7468331552187956,0.39008782564281747,0.08098693884717806,0.1587771868962902,0.6435896867674453,0.4035304907818465,1.4164613965584105,1.5469384772526362,-0.0858957974081029,0.17201077373566545
899,75.1775,1.2575685461774209,0.07682519875732859,0.4041545687524514,0.6963290674100224,1.3480268388624854,0.44599682601069307,-0.18581847642704158,0.2893405870355986,1.3656892923330213,0.21380971432369264,0.5640937590662574,0.4662093087455761,0.5360057677859652,1.1200611828782479,0.6716276939395549,-0.021401774109737138,1.3462305351964232,0.17451316658313334,0.2845529298555713,0.26320972102307205,0.4996109993301841,0.5941170891217458,0.2810149455487494,1.0819832405778884,0.23471463174273927,0.18798214718117673,0.05204269340059474,-0.4992033753099667,-0.6403926170131414,0.14938554480527363,1.2224178114783741,0.4370171109790915,1.271863862263553,0.8156670834961833,0.6568130237398159,0.09622543720872476,0.0007771608530503009,0.025603269589427522,0.283420103121575,-0.6635255351585705,0.9617803753896434,0.22370859265384777,0.3633614627992295,0.022339828164818536
